RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
  327  337     0     0  con    0  1.0D+00  2.9D-01  1.063D+00 -3.721D+02
  328  338     0     0  con    0  1.0D+00  7.4D-01  2.995D+00 -3.734D+02
  329  339     0     0  con    0  1.0D+00  3.9D-01  3.254D+00 -3.743D+02
  330  340     0     0  con    0  1.0D+00  2.2D-01  2.084D+00 -3.750D+02
  331  341     0     0  con    0  1.0D+00  1.3D+00  5.450D+00 -3.764D+02
  332  342     0     0  con    0  1.0D+00  6.1D-01  5.483D+00 -3.774D+02
  333  343     0     0  con    0  1.0D+00  4.6D-02  2.813D+00 -3.780D+02
  334  344     0     0  con    0  1.0D+00  5.0D-01  1.249D+00 -3.790D+02
  335  345     0     0  con    0  1.0D+00  7.3D-01  3.376D+00 -3.799D+02
  336  346     0     0  con    0  1.0D+00  1.8D+00  6.025D+00 -3.809D+02
  337  347     0     0  con    0  1.0D+00  7.2D-01  2.990D+00 -3.826D+02
  338  348     0     0  con    0  1.0D+00  4.8D-01  2.058D+00 -3.838D+02
  339  349     0     0  con    0  1.0D+00  7.7D-01  3.181D+00 -3.852D+02
  340  351     0     0  con    1  4.7D-01  7.5D-01  4.020D+00 -3.861D+02
  341  352     0     0  con    0  1.0D+00  6.3D-01  2.424D+00 -3.873D+02
  342  353     0     0  con    0  1.0D+00  6.6D-01  8.215D-01 -3.885D+02
  343  354     0     0  con    0  1.0D+00  5.1D-01  2.475D+00 -3.894D+02
  344  355     0     0  con    0  1.0D+00  6.4D-01  3.596D+00 -3.902D+02
  345  356     0     0  con    0  1.0D+00  1.2D-01  9.347D-01 -3.910D+02
  346  357     0     0  con    0  1.0D+00  2.6D-01  8.323D-01 -3.920D+02
  347  358     0     0  con    0  1.0D+00  3.1D-01  3.332D+00 -3.926D+02
  348  359     0     0  con    0  1.0D+00  3.3D-01  1.110D+00 -3.932D+02
  349  360     0     0  con    0  1.0D+00  4.3D-01  1.745D+00 -3.937D+02
  350  361     0     0  con    0  1.0D+00  2.7D-01  1.737D+00 -3.941D+02
  351  362     0     0  con    0  1.0D+00  1.2D-01  1.454D+00 -3.944D+02
  352  363     0     0  con    0  1.0D+00  9.0D-01  3.598D+00 -3.955D+02
  353  364     0     0  con    0  1.0D+00  6.2D-01  2.849D+00 -3.963D+02
  354  365     0     0  con    0  1.0D+00  4.4D-02  1.450D+00 -3.968D+02
  355  366     0     0  con    0  1.0D+00  5.0D-01  8.416D-01 -3.977D+02
  356  367     0     0  con    0  1.0D+00  6.2D-01  3.038D+00 -3.983D+02
  357  368     0     0  con    0  1.0D+00  9.2D-01  1.402D+00 -3.991D+02
  358  369     0     0  con    0  1.0D+00  6.2D-01  2.268D+00 -3.998D+02
  359  370     0     0  con    0  1.0D+00  4.7D-01  1.033D+00 -4.006D+02
  360  371     0     0  con    0  1.0D+00  2.6D-01  1.496D+00 -4.013D+02
  361  372     0     0  con    0  1.0D+00  4.4D-01  4.720D+00 -4.018D+02
  362  373     0     0  con    0  1.0D+00  1.8D-01  6.999D-01 -4.025D+02
  363  374     0     0  con    0  1.0D+00  9.9D-02  9.473D-01 -4.027D+02
  364  375     0     0  con    0  1.0D+00  2.9D-01  1.836D+00 -4.031D+02
  365  376     0     0  con    0  1.0D+00  6.9D-01  5.888D+00 -4.036D+02
  366  377     0     0  con    0  1.0D+00  3.8D-01  9.381D-01 -4.043D+02
  367  378     0     0  con    0  1.0D+00  3.7D-01  1.042D+00 -4.048D+02
  368  379     0     0  con    0  1.0D+00  4.6D-01  1.599D+00 -4.052D+02
  369  381     0     0  con    1  5.0D-01  4.1D-01  2.613D+00 -4.055D+02
  370  382     0     0  con    0  1.0D+00  3.8D-01  1.011D+00 -4.060D+02
  371  383     0     0  con    0  1.0D+00  4.3D-01  5.923D-01 -4.065D+02
  372  384     0     0  con    0  1.0D+00  3.9D-01  2.049D+00 -4.068D+02
  373  385     0     0  con    0  1.0D+00  3.0D-01  8.087D-01 -4.072D+02
  374  386     0     0  con    0  1.0D+00  1.6D-01  4.732D-01 -4.075D+02
  375  387     0     0  con    0  1.0D+00  2.6D-01  2.354D+00 -4.078D+02
  376  388     0     0  con    0  1.0D+00  5.2D-02  7.464D-01 -4.081D+02
  377  389     0     0  con    0  1.0D+00  4.8D-02  9.239D-01 -4.082D+02
  378  390     0     0  con    0  1.0D+00  1.7D-01  1.400D+00 -4.084D+02
  379  392     0     0  con    1  4.5D-01  1.6D-01  1.631D+00 -4.085D+02
  380  393     0     0  con    0  1.0D+00  1.6D-01  8.745D-01 -4.086D+02
  381  394     0     0  con    0  1.0D+00  2.6D-01  3.290D-01 -4.088D+02
  382  395     0     0  con    0  1.0D+00  2.4D-01  1.458D+00 -4.090D+02
  383  396     0     0  con    0  1.0D+00  1.5D-01  6.707D-01 -4.091D+02
  384  397     0     0  con    0  1.0D+00  9.6D-02  2.862D-01 -4.092D+02
  385  398     0     0  con    0  1.0D+00  2.0D-01  2.311D+00 -4.094D+02
  386  399     0     0  con    0  1.0D+00  8.4D-02  7.870D-01 -4.095D+02
  387  400     0     0  con    0  1.0D+00  9.1D-02  4.500D-01 -4.096D+02
  388  401     0     0  con    0  1.0D+00  1.3D-01  1.164D+00 -4.097D+02
  389  402     0     0  con    0  1.0D+00  2.7D-01  2.627D+00 -4.098D+02
  390  403     0     0  con    0  1.0D+00  2.6D-02  5.702D-01 -4.099D+02
  391  404     0     0  con    0  1.0D+00  3.7D-02  2.867D-01 -4.100D+02
  392  405     0     0  con    0  1.0D+00  7.9D-02  4.992D-01 -4.100D+02
  393  406     0     0  con    0  1.0D+00  1.5D-01  1.330D+00 -4.101D+02
  394  407     0     0  con    0  1.0D+00  1.1D-01  3.654D-01 -4.102D+02
  395  408     0     0  con    0  1.0D+00  7.1D-02  2.957D-01 -4.102D+02
  396  409     0     0  con    0  1.0D+00  9.7D-02  6.938D-01 -4.103D+02
  397  410     0     0  con    0  1.0D+00  1.8D-01  1.078D+00 -4.103D+02
  398  411     0     0  con    0  1.0D+00  4.0D-02  3.192D-01 -4.104D+02
  399  412     0     0  con    0  1.0D+00  4.8D-02  3.993D-01 -4.104D+02
  400  413     0     0  con    0  1.0D+00  9.1D-02  5.446D-01 -4.105D+02
  401  415     0     0  con    1  4.9D-01  1.2D-01  7.493D-01 -4.105D+02
  402  416     0     0  con    0  1.0D+00  1.2D-01  4.027D-01 -4.106D+02
  403  417     0     0  con    0  1.0D+00  1.2D-01  1.751D-01 -4.107D+02
  404  418     0     0  con    0  1.0D+00  1.3D-01  7.758D-01 -4.107D+02
  405  419     0     0  con    0  1.0D+00  1.4D-01  5.278D-01 -4.107D+02
  406  420     0     0  con    0  1.0D+00  6.0D-02  1.836D-01 -4.108D+02
  407  421     0     0  con    0  1.0D+00  1.3D-01  4.308D-01 -4.108D+02
  408  422     0     0  con    0  1.0D+00  4.4D-02  5.328D-01 -4.109D+02
  409  423     0     0  con    0  1.0D+00  3.1D-02  3.535D-01 -4.109D+02
  410  424     0     0  con    0  1.0D+00  9.6D-02  3.506D-01 -4.109D+02
  411  425     0     0  con    0  1.0D+00  1.7D-01  1.279D+00 -4.110D+02
  412  426     0     0  con    0  1.0D+00  3.2D-02  3.646D-01 -4.110D+02
  413  427     0     0  con    0  1.0D+00  6.9D-02  2.344D-01 -4.110D+02
  414  428     0     0  con    0  1.0D+00  5.8D-02  3.167D-01 -4.110D+02
  415  429     0     0  con    0  1.0D+00  1.3D-01  4.844D-01 -4.111D+02
  416  430     0     0  con    0  1.0D+00  1.5D-01  6.044D-01 -4.111D+02
  417  431     0     0  con    0  1.0D+00  5.5D-02  2.093D-01 -4.112D+02
  418  432     0     0  con    0  1.0D+00  1.2D-01  5.202D-01 -4.112D+02
  419  433     0     0  con    0  1.0D+00  5.5D-02  7.421D-01 -4.112D+02
  420  434     0     0  con    0  1.0D+00  1.2D-02  2.913D-01 -4.112D+02
  421  435     0     0  con    0  1.0D+00  4.6D-02  2.669D-01 -4.113D+02
  422  436     0     0  con    0  1.0D+00  7.2D-02  4.057D-01 -4.113D+02
  423  437     0     0  con    0  1.0D+00  1.7D-01  1.529D+00 -4.113D+02
  424  438     0     0  con    0  1.0D+00  4.7D-02  2.950D-01 -4.113D+02
  425  439     0     0  con    0  1.0D+00  4.3D-02  1.736D-01 -4.114D+02
  426  440     0     0  con    0  1.0D+00  7.8D-02  3.081D-01 -4.114D+02
  427  441     0     0  con    0  1.0D+00  1.3D-01  7.444D-01 -4.114D+02
  428  442     0     0  con    0  1.0D+00  2.5D-01  7.577D-01 -4.115D+02
  429  443     0     0  con    0  1.0D+00  2.0D-02  2.143D-01 -4.115D+02
  430  444     0     0  con    0  1.0D+00  2.0D-02  3.833D-01 -4.115D+02
  431  445     0     0  con    0  1.0D+00  5.2D-02  6.621D-01 -4.115D+02
  432  446     0     0  con    0  1.0D+00  9.9D-02  3.914D-01 -4.116D+02
  433  447     0     0  con    0  1.0D+00  1.1D-01  2.407D-01 -4.116D+02
  434  448     0     0  con    0  1.0D+00  2.1D-01  5.724D-01 -4.116D+02
  435  449     0     0  con    0  1.0D+00  6.9D-02  3.324D-01 -4.117D+02
  436  450     0     0  con    0  1.0D+00  1.4D-02  1.950D-01 -4.117D+02
  437  451     0     0  con    0  1.0D+00  1.0D-01  5.463D-01 -4.117D+02
  438  452     0     0  con    0  1.0D+00  2.1D-01  1.390D+00 -4.117D+02
  439  453     0     0  con    0  1.0D+00  9.2D-03  4.265D-01 -4.118D+02
  440  454     0     0  con    0  1.0D+00  8.4D-02  2.182D-01 -4.118D+02
  441  455     0     0  con    0  1.0D+00  1.4D-01  4.025D-01 -4.118D+02
  442  456     0     0  con    0  1.0D+00  1.7D-01  4.924D-01 -4.118D+02
  443  457     0     0  con    0  1.0D+00  1.7D-01  1.089D-01 -4.119D+02
  444  458     0     0  con    0  1.0D+00  6.8D-02  2.038D-01 -4.119D+02
  445  459     0     0  con    0  1.0D+00  5.0D-02  4.472D-01 -4.119D+02
  446  460     0     0  con    0  1.0D+00  2.0D-02  1.858D-01 -4.119D+02
  447  461     0     0  con    0  1.0D+00  4.0D-02  2.358D-01 -4.119D+02
  448  462     0     0  con    0  1.0D+00  4.7D-02  5.940D-01 -4.119D+02
  449  463     0     0  con    0  1.0D+00  9.4D-02  6.078D-01 -4.120D+02
  450  464     0     0  con    0  1.0D+00  3.5D-02  1.951D-01 -4.120D+02
  451  465     0     0  con    0  1.0D+00  4.1D-02  1.708D-01 -4.120D+02
  452  466     0     0  con    0  1.0D+00  7.1D-02  2.436D-01 -4.120D+02
  453  467     0     0  con    0  1.0D+00  1.3D-01  9.285D-01 -4.120D+02
  454  468     0     0  con    0  1.0D+00  9.4D-03  2.130D-01 -4.120D+02
  455  469     0     0  con    0  1.0D+00  1.8D-02  1.022D-01 -4.120D+02
  456  470     0     0  con    0  1.0D+00  3.8D-02  2.251D-01 -4.120D+02
  457  471     0     0  con    0  1.0D+00  8.0D-02  4.493D-01 -4.120D+02
  458  472     0     0  con    0  1.0D+00  1.1D-01  4.824D-01 -4.120D+02
  459  473     0     0  con    0  1.0D+00  1.5D-02  8.421D-02 -4.120D+02
  460  474     0     0  con    0  1.0D+00  6.0D-03  1.335D-01 -4.120D+02
  461  475     0     0  con    0  1.0D+00  1.8D-02  1.669D-01 -4.120D+02
  462  476     0     0  con    0  1.0D+00  6.4D-02  7.590D-01 -4.120D+02
  463  477     0     0  con    0  1.0D+00  4.7D-03  1.810D-01 -4.120D+02
  464  478     0     0  con    0  1.0D+00  1.2D-02  7.045D-02 -4.120D+02
  465  479     0     0  con    0  1.0D+00  2.4D-02  1.933D-01 -4.120D+02
  466  480     0     0  con    0  1.0D+00  3.6D-02  2.363D-01 -4.121D+02
  467  482     0     0  con    1  4.3D-01  2.9D-02  3.581D-01 -4.121D+02
  468  483     0     0  con    0  1.0D+00  3.8D-02  1.538D-01 -4.121D+02
  469  484     0     0  con    0  1.0D+00  2.0D-02  4.685D-02 -4.121D+02
  470  485     0     0  con    0  1.0D+00  2.9D-02  1.054D-01 -4.121D+02
  471  486     0     0  con    0  1.0D+00  2.2D-02  4.415D-01 -4.121D+02
  472  487     0     0  con    0  1.0D+00  9.8D-03  2.022D-01 -4.121D+02
  473  488     0     0  con    0  1.0D+00  1.6D-02  8.794D-02 -4.121D+02
  474  489     0     0  con    0  1.0D+00  1.3D-02  1.343D-01 -4.121D+02
  475  490     0     0  con    0  1.0D+00  4.2D-02  4.766D-01 -4.121D+02
  476  491     0     0  con    0  1.0D+00  2.8D-02  1.574D-01 -4.121D+02
  477  492     0     0  con    0  1.0D+00  7.1D-03  6.003D-02 -4.121D+02
  478  493     0     0  con    0  1.0D+00  1.4D-02  1.023D-01 -4.121D+02
  479  494     0     0  con    0  1.0D+00  2.7D-02  1.859D-01 -4.121D+02
  480  495     0     0  con    0  1.0D+00  6.1D-02  2.305D-01 -4.121D+02
  481  496     0     0  con    0  1.0D+00  3.5D-02  1.805D-01 -4.121D+02
  482  497     0     0  con    0  1.0D+00  2.9D-02  7.859D-02 -4.121D+02
  483  498     0     0  con    0  1.0D+00  2.1D-02  1.555D-01 -4.121D+02
  484  499     0     0  con    0  1.0D+00  1.8D-02  5.887D-02 -4.121D+02
  485  500     0     0  con    0  1.0D+00  2.6D-02  1.262D-01 -4.121D+02
  486  501     0     0  con    0  1.0D+00  3.5D-02  1.960D-01 -4.121D+02
  487  502     0     0  con    0  1.0D+00  4.8D-02  2.569D-01 -4.121D+02
  488  503     0     0  con    0  1.0D+00  4.3D-02  1.088D-01 -4.121D+02
  489  504     0     0  con    0  1.0D+00  1.4D-02  7.325D-02 -4.121D+02
  490  505     0     0  con    0  1.0D+00  1.9D-02  7.747D-02 -4.121D+02
  491  506     0     0  con    0  1.0D+00  3.4D-02  2.555D-01 -4.121D+02
  492  507     0     0  con    0  1.0D+00  4.2D-02  9.664D-02 -4.121D+02
  493  508     0     0  con    0  1.0D+00  7.7D-02  1.343D-01 -4.121D+02
  494  509     0     0  con    0  1.0D+00  5.0D-02  2.655D-01 -4.121D+02
  495  510     0     0  con    0  1.0D+00  2.2D-03  6.547D-02 -4.121D+02
  496  511     0     0  con    0  1.0D+00  7.9D-03  1.026D-01 -4.121D+02
  497  512     0     0  con    0  1.0D+00  1.4D-02  1.267D-01 -4.121D+02
  498  513     0     0  con    0  1.0D+00  4.4D-02  2.794D-01 -4.121D+02
  499  514     0     0  con    0  1.0D+00  6.7D-02  3.004D-01 -4.121D+02
  500  515     0     0  con    0  1.0D+00  1.1D-02  4.312D-02 -4.121D+02
  501  516     0     0  con    0  1.0D+00  8.0D-03  5.730D-02 -4.121D+02
  502  517     0     0  con    0  1.0D+00  1.2D-02  5.680D-02 -4.121D+02
  503  518     0     0  con    0  1.0D+00  4.7D-02  2.825D-01 -4.121D+02
  504  519     0     0  con    0  1.0D+00  2.5D-03  3.321D-02 -4.121D+02
  505  520     0     0  con    0  1.0D+00  5.8D-03  4.703D-02 -4.121D+02
  506  521     0     0  con    0  1.0D+00  1.4D-02  6.895D-02 -4.121D+02
  507  522     0     0  con    0  1.0D+00  2.6D-02  2.623D-01 -4.121D+02
  508  523     0     0  con    0  1.0D+00  2.3D-02  4.877D-02 -4.121D+02
  509  524     0     0  con    0  1.0D+00  1.2D-02  4.448D-02 -4.121D+02
  510  525     0     0  con    0  1.0D+00  1.9D-02  9.835D-02 -4.122D+02
  511  526     0     0  con    0  1.0D+00  3.2D-02  1.769D-01 -4.122D+02
  512  527     0     0  con    0  1.0D+00  4.9D-03  2.646D-02 -4.122D+02
  513  528     0     0  con    0  1.0D+00  6.2D-03  4.933D-02 -4.122D+02
  514  529     0     0  con    0  1.0D+00  1.2D-02  5.037D-02 -4.122D+02
  515  530     0     0  con    0  1.0D+00  3.1D-02  1.882D-01 -4.122D+02
  516  531     0     0  con    0  1.0D+00  2.7D-02  3.836D-02 -4.122D+02
  517  532     0     0  con    0  1.0D+00  1.5D-02  3.278D-02 -4.122D+02
  518  533     0     0  con    0  1.0D+00  1.8D-02  9.438D-02 -4.122D+02
  519  534     0     0  con    0  1.0D+00  2.6D-02  1.443D-01 -4.122D+02
  520  535     0     0  con    0  1.0D+00  2.2D-03  3.737D-02 -4.122D+02
  521  536     0     0  con    0  1.0D+00  9.7D-03  4.982D-02 -4.122D+02
  522  537     0     0  con    0  1.0D+00  1.2D-02  6.897D-02 -4.122D+02
  523  538     0     0  con    0  1.0D+00  4.0D-02  2.408D-01 -4.122D+02
  524  539     0     0  con    0  1.0D+00  2.6D-03  3.280D-02 -4.122D+02
  525  540     0     0  con    0  1.0D+00  1.4D-03  2.002D-02 -4.122D+02
  526  541     0     0  con    0  1.0D+00  7.3D-03  3.420D-02 -4.122D+02
  527  542     0     0  con    0  1.0D+00  1.1D-02  7.546D-02 -4.122D+02
  528  543     0     0  con    0  1.0D+00  1.2D-02  2.693D-02 -4.122D+02
  529  544     0     0  con    0  1.0D+00  8.4D-03  1.787D-02 -4.122D+02
  530  545     0     0  con    0  1.0D+00  1.1D-02  7.172D-02 -4.122D+02
  531  546     0     0  con    0  1.0D+00  1.3D-02  7.140D-02 -4.122D+02
  532  547     0     0  con    0  1.0D+00  2.7D-03  3.828D-02 -4.122D+02
  533  548     0     0  con    0  1.0D+00  1.1D-02  2.818D-02 -4.122D+02
  534  549     0     0  con    0  1.0D+00  9.5D-03  6.341D-02 -4.122D+02
  535  550     0     0  con    0  1.0D+00  9.8D-03  2.805D-02 -4.122D+02
  536  551     0     0  con    0  1.0D+00  1.2D-02  4.507D-02 -4.122D+02
  537  552     0     0  con    0  1.0D+00  9.2D-03  6.690D-02 -4.122D+02
  538  553     0     0  con    0  1.0D+00  1.0D-03  3.765D-02 -4.122D+02
  539  554     0     0  con    0  1.0D+00  5.8D-03  2.879D-02 -4.122D+02
  540  555     0     0  con    0  1.0D+00  4.2D-03  4.411D-02 -4.122D+02
  541  556     0     0  con    0  1.0D+00  1.1D-02  2.147D-02 -4.122D+02
  542  557     0     0  con    0  1.0D+00  1.0D-02  7.180D-02 -4.122D+02
  543  558     0     0  con    0  1.0D+00  8.1D-03  4.131D-02 -4.122D+02
  544  559     0     0  con    0  1.0D+00  4.4D-03  3.338D-02 -4.122D+02
  545  560     0     0  con    0  1.0D+00  6.6D-03  4.996D-02 -4.122D+02
  546  561     0     0  con    0  1.0D+00  6.8D-03  3.425D-02 -4.122D+02
  547  562     0     0  con    0  1.0D+00  8.2D-03  4.189D-02 -4.122D+02
  548  563     0     0  con    0  1.0D+00  2.8D-02  1.893D-01 -4.122D+02
  549  564     0     0  con    0  1.0D+00  1.1D-02  5.190D-02 -4.122D+02
  550  565     0     0  con    0  1.0D+00  1.8D-03  2.884D-02 -4.122D+02
  551  566     0     0  con    0  1.0D+00  1.1D-02  4.166D-02 -4.122D+02
  552  568     0     0  con    1  4.4D-01  1.3D-02  9.988D-02 -4.122D+02
  553  569     0     0  con    0  1.0D+00  1.2D-02  4.472D-02 -4.122D+02
  554  570     0     0  con    0  1.0D+00  2.0D-02  2.447D-02 -4.122D+02
  555  571     0     0  con    0  1.0D+00  1.8D-02  7.643D-02 -4.122D+02
  556  572     0     0  con    0  1.0D+00  9.0D-03  4.433D-02 -4.122D+02
  557  573     0     0  con    0  1.0D+00  4.0D-03  2.695D-02 -4.122D+02
  558  574     0     0  con    0  1.0D+00  5.4D-03  4.660D-02 -4.122D+02
  559  575     0     0  con    0  1.0D+00  1.1D-02  9.018D-02 -4.122D+02
  560  576     0     0  con    0  1.0D+00  3.4D-03  2.298D-02 -4.122D+02
  561  577     0     0  con    0  1.0D+00  3.7D-03  3.620D-02 -4.122D+02
  562  578     0     0  con    0  1.0D+00  5.3D-03  5.756D-02 -4.122D+02
  563  579     0     0  con    0  1.0D+00  1.1D-02  1.250D-01 -4.122D+02
  564  580     0     0  con    0  1.0D+00  1.5D-03  2.438D-02 -4.122D+02
  565  581     0     0  con    0  1.0D+00  1.0D-03  8.931D-03 -4.122D+02
  566  582     0     0  con    0  1.0D+00  3.5D-03  2.716D-02 -4.122D+02
  567  583     0     0  con    0  1.0D+00  6.0D-03  3.402D-02 -4.122D+02
  568  584     0     0  con    0  1.0D+00  7.7D-03  2.523D-02 -4.122D+02
  569  585     0     0  con    0  1.0D+00  5.4D-03  1.637D-02 -4.122D+02
  570  586     0     0  con    0  1.0D+00  7.6D-03  5.807D-02 -4.122D+02
  571  587     0     0  con    0  1.0D+00  9.8D-04  9.918D-03 -4.122D+02
  572  588     0     0  con    0  1.0D+00  9.0D-04  1.143D-02 -4.122D+02
  573  589     0     0  con    0  1.0D+00  2.6D-03  3.510D-02 -4.122D+02
  574  590     0     0  con    0  1.0D+00  5.3D-03  5.644D-02 -4.122D+02
  575  591     0     0  con    0  1.0D+00  2.0D-03  2.121D-02 -4.122D+02
  576  592     0     0  con    0  1.0D+00  4.9D-03  1.525D-02 -4.122D+02
  577  593     0     0  con    0  1.0D+00  4.8D-03  2.615D-02 -4.122D+02
  578  595     0     0  con    1  4.4D-01  4.9D-03  5.172D-02 -4.122D+02
  579  596     0     0  con    0  1.0D+00  4.9D-03  2.597D-02 -4.122D+02
  580  597     0     0  con    0  1.0D+00  6.1D-03  1.923D-02 -4.122D+02
  581  598     0     0  con    0  1.0D+00  8.7D-03  6.825D-02 -4.122D+02
  582  599     0     0  con    0  1.0D+00  3.7D-03  2.195D-02 -4.122D+02
  583  600     0     0  con    0  1.0D+00  2.3D-03  1.077D-02 -4.122D+02
  584  601     0     0  con    0  1.0D+00  3.2D-03  3.432D-02 -4.122D+02
  585  602     0     0  con    0  1.0D+00  2.0D-03  1.884D-02 -4.122D+02
  586  603     0     0  con    0  1.0D+00  1.9D-03  2.064D-02 -4.122D+02
  587  604     0     0  con    0  1.0D+00  7.9D-03  3.641D-02 -4.122D+02
  588  606     0     0  con    1  5.0D-01  5.7D-03  3.446D-02 -4.122D+02
  589  607     0     0  con    0  1.0D+00  4.3D-03  2.257D-02 -4.122D+02
  590  608     0     0  con    0  1.0D+00  1.5D-02  2.018D-02 -4.122D+02
  591  609     0     0  con    0  1.0D+00  7.2D-03  6.030D-02 -4.122D+02
  592  610     0     0  con    0  1.0D+00  6.6D-04  2.658D-02 -4.122D+02
  593  611     0     0  con    0  1.0D+00  1.7D-03  1.432D-02 -4.122D+02
  594  612     0     0  con    0  1.0D+00  3.6D-03  2.671D-02 -4.122D+02
  595  613     0     0  con    0  1.0D+00  8.0D-03  2.127D-02 -4.122D+02
  596  615     0     0  con    1  3.5D-01  6.2D-03  4.077D-02 -4.122D+02
  597  616     0     0  con    0  1.0D+00  3.8D-03  1.462D-02 -4.122D+02
  598  617     0     0  con    0  1.0D+00  5.0D-03  1.349D-02 -4.122D+02
  599  618     0     0  con    0  1.0D+00  6.0D-03  4.221D-02 -4.122D+02
  600  619     0     0  con    0  1.0D+00  5.7D-03  1.694D-02 -4.122D+02
  601  620     0     0  con    0  1.0D+00  3.1D-03  6.810D-03 -4.122D+02
  602  621     0     0  con    0  1.0D+00  5.8D-03  3.252D-02 -4.122D+02
  603  622     0     0  con    0  1.0D+00  3.9D-03  1.956D-02 -4.122D+02
  604  623     0     0  con    0  1.0D+00  6.5D-04  7.816D-03 -4.122D+02
  605  624     0     0  con    0  1.0D+00  4.5D-03  1.128D-02 -4.122D+02
  606  625     0     0  con    0  1.0D+00  7.9D-03  7.067D-02 -4.122D+02
  607  626     0     0  con    0  1.0D+00  6.3D-04  2.258D-02 -4.122D+02
  608  627     0     0  con    0  1.0D+00  2.1D-03  4.702D-03 -4.122D+02
  609  628     0     0  con    0  1.0D+00  4.4D-03  1.478D-02 -4.122D+02
  610  629     0     0  con    0  1.0D+00  4.6D-03  1.783D-02 -4.122D+02
  611  631     0     0  con    1  3.5D-01  3.5D-03  4.243D-02 -4.122D+02
  612  632     0     0  con    0  1.0D+00  5.1D-03  1.507D-02 -4.122D+02
  613  633     0     0  con    0  1.0D+00  2.2D-03  6.364D-03 -4.122D+02
  614  634     0     0  con    0  1.0D+00  4.5D-03  2.384D-02 -4.122D+02
  615  635     0     0  con    0  1.0D+00  3.2D-03  4.708D-02 -4.122D+02
  616  636     0     0  con    0  1.0D+00  1.5D-03  8.281D-03 -4.122D+02
  617  637     0     0  con    0  1.0D+00  9.8D-04  3.652D-03 -4.122D+02
  618  638     0     0  con    0  1.0D+00  1.4D-03  9.111D-03 -4.122D+02
  619  639     0     0  con    0  1.0D+00  1.6D-03  2.760D-02 -4.122D+02
  620  640     0     0  con    0  1.0D+00  1.5D-03  5.395D-03 -4.122D+02
  621  641     0     0  con    0  1.0D+00  1.3D-03  3.419D-03 -4.122D+02
  622  642     0     0  con    0  1.0D+00  2.2D-03  1.616D-02 -4.122D+02
  623  643     0     0  con    0  1.0D+00  3.3D-03  2.821D-02 -4.122D+02
  624  644     0     0  con    0  1.0D+00  3.7D-04  6.567D-03 -4.122D+02
  625  645     0     0  con    0  1.0D+00  5.4D-04  5.575D-03 -4.122D+02
  626  646     0     0  con    0  1.0D+00  1.1D-03  8.585D-03 -4.122D+02
  627  647     0     0  con    0  1.0D+00  2.7D-03  1.673D-02 -4.122D+02
  628  648     0     0  con    0  1.0D+00  4.8D-03  2.644D-02 -4.122D+02
  629  649     0     0  con    0  1.0D+00  8.7D-04  5.829D-03 -4.122D+02
  630  650     0     0  con    0  1.0D+00  9.4D-04  1.079D-02 -4.122D+02
  631  651     0     0  con    0  1.0D+00  1.6D-03  1.085D-02 -4.122D+02
  632  652     0     0  con    0  1.0D+00  5.2D-03  3.648D-02 -4.122D+02
  633  653     0     0  con    0  1.0D+00  7.8D-04  9.206D-03 -4.122D+02
  634  654     0     0  con    0  1.0D+00  1.5D-03  7.554D-03 -4.122D+02
  635  655     0     0  con    0  1.0D+00  1.8D-03  9.105D-03 -4.122D+02
  636  657     0     0  con    1  5.2D-01  2.0D-03  2.612D-02 -4.122D+02
  637  658     0     0  con    0  1.0D+00  2.2D-03  9.274D-03 -4.122D+02
  638  659     0     0  con    0  1.0D+00  1.4D-03  2.421D-03 -4.122D+02
  639  660     0     0  con    0  1.0D+00  1.3D-03  6.445D-03 -4.122D+02
  640  661     0     0  con    0  1.0D+00  1.9D-03  2.075D-02 -4.122D+02
  641  662     0     0  con    0  1.0D+00  2.1D-04  5.715D-03 -4.122D+02
  642  663     0     0  con    0  1.0D+00  2.4D-04  3.849D-03 -4.122D+02
  643  664     0     0  con    0  1.0D+00  5.1D-04  5.474D-03 -4.122D+02
  644  665     0     0  con    0  1.0D+00  1.4D-03  1.788D-02 -4.122D+02
  645  666     0     0  con    0  1.0D+00  1.9D-03  9.754D-03 -4.122D+02
  646  667     0     0  con    0  1.0D+00  4.4D-04  3.106D-03 -4.122D+02
  647  668     0     0  con    0  1.0D+00  6.3D-04  3.842D-03 -4.122D+02
  648  669     0     0  con    0  1.0D+00  8.6D-04  4.754D-03 -4.122D+02
  649  670     0     0  con    0  1.0D+00  1.8D-03  1.291D-02 -4.122D+02
  650  671     0     0  con    0  1.0D+00  1.5D-04  2.347D-03 -4.122D+02
  651  672     0     0  con    0  1.0D+00  1.9D-04  3.000D-03 -4.122D+02
  652  673     0     0  con    0  1.0D+00  4.1D-04  4.473D-03 -4.122D+02
  653  675     0     0  con    1  5.2D-01  6.1D-04  8.501D-03 -4.122D+02
  654  676     0     0  con    0  1.0D+00  7.7D-04  3.099D-03 -4.122D+02
  655  677     0     0  con    0  1.0D+00  4.8D-04  1.120D-03 -4.122D+02
  656  678     0     0  con    0  1.0D+00  8.0D-04  4.727D-03 -4.122D+02
  657  679     0     0  con    0  1.0D+00  9.8D-04  8.356D-03 -4.122D+02
