RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
  658  688     0     0  con    0  1.0D+00  6.6D-05  5.807D-04 -4.128D+02
  659  689     0     0  con    0  1.0D+00  1.7D-04  1.030D-03 -4.128D+02
  660  690     0     0  con    0  1.0D+00  3.6D-04  3.127D-03 -4.128D+02
  661  691     0     0  con    0  1.0D+00  1.9D-04  1.461D-03 -4.128D+02
  662  692     0     0  con    0  1.0D+00  4.0D-04  8.124D-04 -4.128D+02
  663  693     0     0  con    0  1.0D+00  3.1D-04  1.326D-03 -4.128D+02
  664  695     0     0  con    1  5.0D-01  4.1D-04  1.591D-03 -4.128D+02
  665  696     0     0  con    0  1.0D+00  4.6D-04  5.016D-04 -4.128D+02
  666  697     0     0  con    0  1.0D+00  1.6D-04  3.734D-04 -4.128D+02
  667  698     0     0  con    0  1.0D+00  4.1D-04  1.886D-03 -4.128D+02
  668  699     0     0  con    0  1.0D+00  4.7D-04  2.609D-03 -4.128D+02
  669  700     0     0  con    0  1.0D+00  7.7D-05  1.014D-03 -4.128D+02
  670  701     0     0  con    0  1.0D+00  3.0D-04  9.932D-04 -4.128D+02
  671  702     0     0  con    0  1.0D+00  2.9D-04  1.385D-03 -4.128D+02
  672  703     0     0  con    0  1.0D+00  1.1D-03  4.859D-03 -4.128D+02
  673  704     0     0  con    0  1.0D+00  8.3D-05  5.459D-04 -4.128D+02
  674  705     0     0  con    0  1.0D+00  1.3D-04  8.449D-04 -4.128D+02
  675  706     0     0  con    0  1.0D+00  3.6D-04  1.466D-03 -4.128D+02
  676  707     0     0  con    0  1.0D+00  6.9D-04  1.600D-03 -4.128D+02
  677  708     0     0  con    0  1.0D+00  7.8D-04  1.053D-03 -4.128D+02
  678  709     0     0  con    0  1.0D+00  4.6D-04  6.933D-04 -4.128D+02
  679  710     0     0  con    0  1.0D+00  6.2D-04  7.865D-04 -4.128D+02
  680  711     0     0  con    0  1.0D+00  8.8D-04  1.267D-03 -4.128D+02
  681  712     0     0  con    0  1.0D+00  2.7D-04  8.775D-04 -4.128D+02
  682  713     0     0  con    0  1.0D+00  8.1D-04  7.766D-04 -4.128D+02
  683  714     0     0  con    0  1.0D+00  6.4D-04  1.976D-03 -4.128D+02
  684  715     0     0  con    0  1.0D+00  1.4D-03  2.677D-03 -4.128D+02
  685  716     0     0  con    0  1.0D+00  3.7D-04  1.192D-03 -4.128D+02
  686  717     0     0  con    0  1.0D+00  3.5D-04  9.649D-04 -4.128D+02
  687  718     0     0  con    0  1.0D+00  4.5D-04  1.504D-03 -4.128D+02
  688  719     0     0  con    0  1.0D+00  1.0D-03  2.212D-03 -4.128D+02
  689  720     0     0  con    0  1.0D+00  6.3D-04  1.468D-03 -4.128D+02
  690  721     0     0  con    0  1.0D+00  1.5D-04  7.152D-04 -4.128D+02
  691  722     0     0  con    0  1.0D+00  1.9D-04  4.549D-04 -4.128D+02
  692  723     0     0  con    0  1.0D+00  4.1D-04  1.473D-03 -4.128D+02
  693  724     0     0  con    0  1.0D+00  8.1D-04  1.660D-03 -4.128D+02
  694  725     0     0  con    0  1.0D+00  3.4D-04  6.249D-04 -4.128D+02
  695  726     0     0  con    0  1.0D+00  4.0D-04  5.254D-04 -4.128D+02
  696  727     0     0  con    0  1.0D+00  3.8D-04  1.358D-03 -4.128D+02
  697  728     0     0  con    0  1.0D+00  5.5D-04  4.804D-04 -4.128D+02
  698  729     0     0  con    0  1.0D+00  5.1D-04  7.698D-04 -4.128D+02
  699  730     0     0  con    0  1.0D+00  5.7D-04  1.069D-03 -4.128D+02
  700  731     0     0  con    0  1.0D+00  2.8D-04  9.964D-04 -4.128D+02
  701  732     0     0  con    0  1.0D+00  2.3D-04  3.535D-04 -4.128D+02
  702  733     0     0  con    0  1.0D+00  2.4D-04  8.350D-04 -4.128D+02
  703  734     0     0  con    0  1.0D+00  4.9D-04  1.416D-03 -4.128D+02
  704  735     0     0  con    0  1.0D+00  2.8D-04  6.128D-04 -4.128D+02
  705  736     0     0  con    0  1.0D+00  2.8D-04  5.001D-04 -4.128D+02
  706  737     0     0  con    0  1.0D+00  6.5D-04  2.031D-03 -4.128D+02
  707  738     0     0  con    0  1.0D+00  6.0D-04  9.977D-04 -4.128D+02
  708  739     0     0  con    0  1.0D+00  9.9D-05  6.873D-04 -4.128D+02
  709  740     0     0  con    0  1.0D+00  4.1D-04  5.164D-04 -4.128D+02
  710  741     0     0  con    0  1.0D+00  5.2D-04  1.928D-03 -4.128D+02
  711  742     0     0  con    0  1.0D+00  4.6D-04  1.341D-03 -4.128D+02
  712  743     0     0  con    0  1.0D+00  1.7D-03  1.257D-03 -4.128D+02
  713  744     0     0  con    0  1.0D+00  8.5D-04  1.685D-03 -4.128D+02
  714  745     0     0  con    0  1.0D+00  1.9D-04  9.022D-04 -4.128D+02
  715  746     0     0  con    0  1.0D+00  1.5D-04  5.808D-04 -4.128D+02
  716  747     0     0  con    0  1.0D+00  7.3D-04  3.314D-03 -4.128D+02
  717  748     0     0  con    0  1.0D+00  6.3D-04  2.050D-03 -4.128D+02
  718  749     0     0  con    0  1.0D+00  1.6D-03  2.339D-03 -4.128D+02
  719  750     0     0  con    0  1.0D+00  6.6D-04  2.130D-03 -4.128D+02
  720  751     0     0  con    0  1.0D+00  1.5D-04  1.413D-03 -4.128D+02
  721  752     0     0  con    0  1.0D+00  1.9D-04  5.929D-04 -4.128D+02
  722  753     0     0  con    0  1.0D+00  7.6D-04  2.382D-03 -4.128D+02
  723  754     0     0  con    0  1.0D+00  4.1D-04  1.490D-03 -4.128D+02
  724  755     0     0  con    0  1.0D+00  1.9D-03  8.005D-04 -4.128D+02
  725  756     0     0  con    0  1.0D+00  9.0D-04  3.106D-03 -4.128D+02
  726  757     0     0  con    0  1.0D+00  7.2D-04  2.470D-03 -4.128D+02
  727  758     0     0  con    0  1.0D+00  1.9D-03  4.181D-03 -4.128D+02
  728  759     0     0  con    0  1.0D+00  6.5D-04  2.367D-03 -4.128D+02
  729  760     0     0  con    0  1.0D+00  2.1D-04  1.554D-03 -4.128D+02
  730  761     0     0  con    0  1.0D+00  3.5D-04  1.742D-03 -4.128D+02
  731  762     0     0  con    0  1.0D+00  9.8D-04  5.656D-03 -4.128D+02
  732  763     0     0  con    0  1.0D+00  7.1D-05  2.023D-03 -4.128D+02
  733  764     0     0  con    0  1.0D+00  5.5D-04  5.891D-04 -4.128D+02
  734  765     0     0  con    0  1.0D+00  1.0D-03  2.298D-03 -4.128D+02
  735  766     0     0  con    0  1.0D+00  1.5D-03  2.111D-03 -4.128D+02
  736  768     0     0  con    1  3.8D-01  1.8D-03  6.510D-03 -4.128D+02
  737  769     0     0  con    0  1.0D+00  2.0D-03  2.364D-03 -4.128D+02
  738  770     0     0  con    0  1.0D+00  1.2D-03  6.898D-04 -4.128D+02
  739  771     0     0  con    0  1.0D+00  1.1D-03  3.435D-03 -4.128D+02
  740  772     0     0  con    0  1.0D+00  8.0D-04  4.312D-03 -4.128D+02
  741  773     0     0  con    0  1.0D+00  1.3D-04  2.218D-03 -4.128D+02
  742  774     0     0  con    0  1.0D+00  5.8D-04  2.018D-03 -4.128D+02
  743  775     0     0  con    0  1.0D+00  6.7D-04  2.867D-03 -4.128D+02
  744  776     0     0  con    0  1.0D+00  8.5D-04  1.924D-03 -4.128D+02
  745  777     0     0  con    0  1.0D+00  1.8D-03  9.685D-04 -4.128D+02
  746  778     0     0  con    0  1.0D+00  1.9D-03  1.887D-03 -4.128D+02
  747  779     0     0  con    0  1.0D+00  8.8D-05  1.406D-03 -4.128D+02
  748  780     0     0  con    0  1.0D+00  4.2D-04  7.796D-04 -4.128D+02
  749  781     0     0  con    0  1.0D+00  9.1D-04  1.409D-03 -4.128D+02
  750  782     0     0  con    0  1.0D+00  3.3D-03  1.257D-02 -4.128D+02
  751  783     0     0  con    0  1.0D+00  4.1D-04  2.263D-03 -4.128D+02
  752  784     0     0  con    0  1.0D+00  7.0D-04  8.131D-04 -4.128D+02
  753  785     0     0  con    0  1.0D+00  1.7D-03  2.352D-03 -4.128D+02
  754  786     0     0  con    0  1.0D+00  2.2D-03  2.265D-03 -4.128D+02
  755  788     0     0  con    1  4.5D-01  2.7D-03  4.407D-03 -4.128D+02
  756  789     0     0  con    0  1.0D+00  1.9D-03  7.877D-04 -4.128D+02
  757  790     0     0  con    0  1.0D+00  1.0D-03  1.380D-03 -4.128D+02
  758  791     0     0  con    0  1.0D+00  3.0D-03  3.608D-03 -4.128D+02
  759  792     0     0  con    0  1.0D+00  4.3D-03  1.367D-02 -4.128D+02
  760  793     0     0  con    0  1.0D+00  6.1D-04  2.621D-03 -4.128D+02
  761  794     0     0  con    0  1.0D+00  1.6D-04  1.221D-03 -4.128D+02
  762  795     0     0  con    0  1.0D+00  7.7D-04  2.507D-03 -4.128D+02
  763  796     0     0  con    0  1.0D+00  1.9D-03  5.543D-03 -4.128D+02
  764  797     0     0  con    0  1.0D+00  4.2D-03  5.525D-03 -4.128D+02
  765  798     0     0  con    0  1.0D+00  1.4D-03  2.403D-03 -4.128D+02
  766  799     0     0  con    0  1.0D+00  1.2D-03  3.400D-03 -4.128D+02
  767  800     0     0  con    0  1.0D+00  2.0D-03  3.417D-03 -4.128D+02
  768  801     0     0  con    0  1.0D+00  2.6D-03  3.974D-03 -4.128D+02
  769  802     0     0  con    0  1.0D+00  2.0D-04  1.281D-03 -4.128D+02
  770  803     0     0  con    0  1.0D+00  7.4D-04  1.514D-03 -4.128D+02
  771  804     0     0  con    0  1.0D+00  1.1D-03  1.637D-03 -4.128D+02
  772  805     0     0  con    0  1.0D+00  4.3D-03  8.549D-03 -4.128D+02
  773  806     0     0  con    0  1.0D+00  5.6D-04  9.919D-04 -4.128D+02
  774  807     0     0  con    0  1.0D+00  2.9D-04  1.425D-03 -4.128D+02
  775  808     0     0  con    0  1.0D+00  1.5D-03  2.092D-03 -4.128D+02
  776  809     0     0  con    0  1.0D+00  3.8D-03  8.296D-03 -4.128D+02
  777  810     0     0  con    0  1.0D+00  1.4D-03  3.258D-03 -4.128D+02
  778  811     0     0  con    0  1.0D+00  2.0D-03  1.264D-03 -4.128D+02
  779  812     0     0  con    0  1.0D+00  2.1D-03  2.015D-03 -4.128D+02
  780  813     0     0  con    0  1.0D+00  3.3D-03  3.256D-03 -4.128D+02
  781  815     0     0  con    1  4.8D-01  3.2D-03  5.247D-03 -4.128D+02
  782  816     0     0  con    0  1.0D+00  1.7D-03  1.130D-03 -4.128D+02
  783  817     0     0  con    0  1.0D+00  1.2D-03  1.264D-03 -4.128D+02
  784  818     0     0  con    0  1.0D+00  2.4D-03  3.446D-03 -4.128D+02
  785  819     0     0  con    0  1.0D+00  2.7D-03  9.219D-03 -4.128D+02
  786  820     0     0  con    0  1.0D+00  3.1D-04  1.986D-03 -4.128D+02
  787  821     0     0  con    0  1.0D+00  1.7D-04  1.200D-03 -4.128D+02
  788  822     0     0  con    0  1.0D+00  6.3D-04  2.015D-03 -4.128D+02
  789  823     0     0  con    0  1.0D+00  1.8D-03  4.417D-03 -4.128D+02
  790  824     0     0  con    0  1.0D+00  3.1D-03  6.186D-03 -4.128D+02
  791  825     0     0  con    0  1.0D+00  2.1D-04  1.322D-03 -4.128D+02
  792  826     0     0  con    0  1.0D+00  3.0D-04  1.454D-03 -4.128D+02
  793  827     0     0  con    0  1.0D+00  7.8D-04  1.886D-03 -4.128D+02
  794  828     0     0  con    0  1.0D+00  2.6D-03  1.013D-02 -4.128D+02
  795  829     0     0  con    0  1.0D+00  3.1D-04  2.493D-03 -4.128D+02
  796  830     0     0  con    0  1.0D+00  5.7D-04  8.931D-04 -4.128D+02
  797  831     0     0  con    0  1.0D+00  1.1D-03  2.038D-03 -4.128D+02
  798  832     0     0  con    0  1.0D+00  1.3D-03  2.584D-03 -4.128D+02
  799  833     0     0  con    0  1.0D+00  2.4D-03  5.090D-03 -4.128D+02
  800  834     0     0  con    0  1.0D+00  8.6D-04  9.977D-04 -4.128D+02
  801  835     0     0  con    0  1.0D+00  1.3D-04  6.745D-04 -4.128D+02
  802  836     0     0  con    0  1.0D+00  6.3D-04  1.479D-03 -4.128D+02
  803  837     0     0  con    0  1.0D+00  1.2D-03  4.816D-03 -4.128D+02
  804  838     0     0  con    0  1.0D+00  5.0D-04  1.626D-03 -4.128D+02
  805  839     0     0  con    0  1.0D+00  7.4D-04  1.029D-03 -4.128D+02
  806  840     0     0  con    0  1.0D+00  5.7D-04  1.079D-03 -4.128D+02
  807  841     0     0  con    0  1.0D+00  1.3D-03  2.045D-03 -4.128D+02
  808  843     0     0  con    1  4.7D-01  9.6D-04  3.261D-03 -4.128D+02
  809  844     0     0  con    0  1.0D+00  5.5D-04  1.270D-03 -4.128D+02
  810  845     0     0  con    0  1.0D+00  6.2D-04  5.664D-04 -4.128D+02
  811  846     0     0  con    0  1.0D+00  7.6D-04  2.448D-03 -4.128D+02
  812  847     0     0  con    0  1.0D+00  1.1D-03  2.345D-03 -4.128D+02
  813  848     0     0  con    0  1.0D+00  7.9D-05  5.656D-04 -4.128D+02
  814  849     0     0  con    0  1.0D+00  1.9D-04  6.997D-04 -4.128D+02
  815  850     0     0  con    0  1.0D+00  4.4D-04  1.164D-03 -4.128D+02
  816  851     0     0  con    0  1.0D+00  1.5D-03  5.384D-03 -4.128D+02
  817  852     0     0  con    0  1.0D+00  8.8D-04  8.241D-04 -4.128D+02
  818  853     0     0  con    0  1.0D+00  5.6D-04  9.689D-04 -4.128D+02
  819  854     0     0  con    0  1.0D+00  6.8D-04  1.012D-03 -4.128D+02
  820  855     0     0  con    0  1.0D+00  9.1D-04  1.164D-03 -4.128D+02
  821  856     0     0  con    0  1.0D+00  1.1D-03  1.228D-03 -4.128D+02
  822  857     0     0  con    0  1.0D+00  1.8D-04  4.459D-04 -4.128D+02
  823  858     0     0  con    0  1.0D+00  4.6D-04  8.795D-04 -4.128D+02
  824  859     0     0  con    0  1.0D+00  9.3D-04  2.850D-03 -4.128D+02
  825  860     0     0  con    0  1.0D+00  7.5D-04  1.188D-03 -4.128D+02
  826  861     0     0  con    0  1.0D+00  1.2D-03  7.657D-04 -4.128D+02
  827  862     0     0  con    0  1.0D+00  1.0D-03  3.867D-03 -4.128D+02
  828  863     0     0  con    0  1.0D+00  1.5D-04  1.300D-03 -4.128D+02
  829  864     0     0  con    0  1.0D+00  2.3D-04  1.067D-03 -4.128D+02
  830  865     0     0  con    0  1.0D+00  3.8D-04  1.543D-03 -4.128D+02
  831  866     0     0  con    0  1.0D+00  1.0D-03  1.974D-03 -4.128D+02
  832  868     0     0  con    1  2.9D-01  6.0D-04  2.090D-03 -4.128D+02
  833  869     0     0  con    0  1.0D+00  8.7D-04  9.418D-04 -4.128D+02
  834  870     0     0  con    0  1.0D+00  5.6D-04  6.864D-04 -4.128D+02
  835  871     0     0  con    0  1.0D+00  9.1D-04  1.330D-03 -4.128D+02
  836  872     0     0  con    0  1.0D+00  5.0D-04  1.278D-03 -4.128D+02
  837  873     0     0  con    0  1.0D+00  3.0D-04  4.722D-04 -4.128D+02
  838  874     0     0  con    0  1.0D+00  4.3D-04  1.377D-03 -4.128D+02
  839  875     0     0  con    0  1.0D+00  1.5D-04  5.007D-04 -4.128D+02
  840  876     0     0  con    0  1.0D+00  3.1D-04  1.137D-03 -4.128D+02
  841  877     0     0  con    0  1.0D+00  6.5D-04  1.459D-03 -4.128D+02
  842  879     0     0  con    1  4.0D-01  4.6D-04  1.253D-03 -4.128D+02
  843  880     0     0  con    0  1.0D+00  4.2D-04  3.261D-04 -4.128D+02
  844  881     0     0  con    0  1.0D+00  3.6D-04  3.812D-04 -4.128D+02
  845  882     0     0  con    0  1.0D+00  3.0D-04  8.583D-04 -4.128D+02
  846  883     0     0  con    0  1.0D+00  1.5D-04  3.302D-04 -4.128D+02
  847  884     0     0  con    0  1.0D+00  2.8D-04  3.709D-04 -4.128D+02
  848  885     0     0  con    0  1.0D+00  6.1D-04  2.561D-03 -4.128D+02
  849  886     0     0  con    0  1.0D+00  2.0D-04  7.521D-04 -4.128D+02
  850  887     0     0  con    0  1.0D+00  2.7D-04  4.736D-04 -4.128D+02
  851  888     0     0  con    0  1.0D+00  3.1D-04  7.941D-04 -4.128D+02
  852  889     0     0  con    0  1.0D+00  7.6D-04  2.810D-03 -4.128D+02
  853  890     0     0  con    0  1.0D+00  6.0D-05  7.711D-04 -4.128D+02
  854  891     0     0  con    0  1.0D+00  9.3D-05  2.026D-04 -4.128D+02
  855  892     0     0  con    0  1.0D+00  2.4D-04  5.041D-04 -4.128D+02
  856  893     0     0  con    0  1.0D+00  3.4D-04  7.084D-04 -4.128D+02
  857  894     0     0  con    0  1.0D+00  1.1D-03  3.586D-03 -4.128D+02
  858  895     0     0  con    0  1.0D+00  7.7D-05  6.025D-04 -4.128D+02
  859  896     0     0  con    0  1.0D+00  2.6D-05  4.489D-04 -4.128D+02
  860  897     0     0  con    0  1.0D+00  2.4D-04  6.177D-04 -4.128D+02
  861  898     0     0  con    0  1.0D+00  6.3D-04  2.598D-03 -4.128D+02
  862  899     0     0  con    0  1.0D+00  3.5D-04  7.355D-04 -4.128D+02
  863  900     0     0  con    0  1.0D+00  2.5D-04  3.169D-04 -4.128D+02
  864  901     0     0  con    0  1.0D+00  2.8D-04  7.421D-04 -4.128D+02
  865  902     0     0  con    0  1.0D+00  5.0D-04  1.375D-03 -4.128D+02
  866  903     0     0  con    0  1.0D+00  4.1D-04  1.140D-03 -4.128D+02
  867  904     0     0  con    0  1.0D+00  1.4D-04  3.847D-04 -4.128D+02
  868  905     0     0  con    0  1.0D+00  2.1D-04  3.221D-04 -4.128D+02
  869  906     0     0  con    0  1.0D+00  2.2D-04  1.213D-03 -4.128D+02
  870  907     0     0  con    0  1.0D+00  8.2D-05  6.452D-04 -4.128D+02
  871  908     0     0  con    0  1.0D+00  2.8D-04  2.665D-04 -4.128D+02
  872  909     0     0  con    0  1.0D+00  1.6D-04  3.428D-04 -4.128D+02
  873  910     0     0  con    0  1.0D+00  7.2D-04  2.701D-03 -4.128D+02
  874  911     0     0  con    0  1.0D+00  6.5D-05  2.635D-04 -4.128D+02
  875  912     0     0  con    0  1.0D+00  3.5D-05  2.826D-04 -4.128D+02
  876  913     0     0  con    0  1.0D+00  1.2D-04  5.433D-04 -4.128D+02
  877  914     0     0  con    0  1.0D+00  3.2D-04  2.110D-03 -4.128D+02
  878  915     0     0  con    0  1.0D+00  1.0D-04  4.797D-04 -4.128D+02
  879  916     0     0  con    0  1.0D+00  1.5D-04  2.449D-04 -4.128D+02
  880  917     0     0  con    0  1.0D+00  1.8D-04  3.490D-04 -4.128D+02
  881  918     0     0  con    0  1.0D+00  2.3D-04  3.555D-04 -4.128D+02
  882  920     0     0  con    1  4.8D-01  2.1D-04  8.106D-04 -4.128D+02
  883  921     0     0  con    0  1.0D+00  9.2D-05  1.738D-04 -4.128D+02
  884  922     0     0  con    0  1.0D+00  6.8D-05  2.209D-04 -4.128D+02
  885  923     0     0  con    0  1.0D+00  1.6D-04  8.334D-04 -4.128D+02
  886  924     0     0  con    0  1.0D+00  2.2D-04  4.212D-04 -4.128D+02
  887  925     0     0  con    0  1.0D+00  1.9D-05  1.711D-04 -4.128D+02
  888  926     0     0  con    0  1.0D+00  3.9D-05  1.679D-04 -4.128D+02
  889  927     0     0  con    0  1.0D+00  7.9D-05  2.563D-04 -4.128D+02
  890  928     0     0  con    0  1.0D+00  3.3D-04  1.985D-03 -4.128D+02
  891  929     0     0  con    0  1.0D+00  2.9D-05  2.723D-04 -4.128D+02
  892  930     0     0  con    0  1.0D+00  5.2D-05  1.911D-04 -4.128D+02
  893  931     0     0  con    0  1.0D+00  1.1D-04  2.522D-04 -4.128D+02
  894  932     0     0  con    0  1.0D+00  1.2D-04  3.578D-04 -4.128D+02
  895  933     0     0  con    0  1.0D+00  3.6D-04  2.322D-03 -4.128D+02
  896  934     0     0  con    0  1.0D+00  2.6D-05  1.653D-04 -4.128D+02
  897  935     0     0  con    0  1.0D+00  2.2D-05  2.402D-04 -4.128D+02
  898  936     0     0  con    0  1.0D+00  1.1D-04  5.187D-04 -4.128D+02
  899  937     0     0  con    0  1.0D+00  2.7D-04  1.903D-03 -4.128D+02
  900  938     0     0  con    0  1.0D+00  8.7D-05  5.843D-04 -4.128D+02
  901  939     0     0  con    0  1.0D+00  9.0D-05  2.441D-04 -4.128D+02
  902  940     0     0  con    0  1.0D+00  1.2D-04  3.445D-04 -4.128D+02
  903  941     0     0  con    0  1.0D+00  2.0D-04  4.997D-04 -4.128D+02
  904  942     0     0  con    0  1.0D+00  4.9D-04  1.883D-03 -4.128D+02
  905  943     0     0  con    0  1.0D+00  8.8D-05  5.042D-04 -4.128D+02
  906  944     0     0  con    0  1.0D+00  4.4D-05  1.554D-04 -4.128D+02
  907  945     0     0  con    0  1.0D+00  1.5D-04  3.626D-04 -4.128D+02
  908  946     0     0  con    0  1.0D+00  2.1D-04  3.209D-04 -4.128D+02
  909  947     0     0  con    0  1.0D+00  4.2D-04  1.831D-03 -4.128D+02
  910  948     0     0  con    0  1.0D+00  6.2D-05  1.553D-04 -4.128D+02
  911  949     0     0  con    0  1.0D+00  1.6D-05  2.994D-04 -4.128D+02
  912  950     0     0  con    0  1.0D+00  7.6D-05  5.574D-04 -4.128D+02
  913  951     0     0  con    0  1.0D+00  2.4D-04  1.256D-03 -4.128D+02
  914  952     0     0  con    0  1.0D+00  1.6D-04  6.190D-04 -4.128D+02
  915  953     0     0  con    0  1.0D+00  1.9D-04  1.850D-04 -4.128D+02
  916  954     0     0  con    0  1.0D+00  2.0D-04  2.971D-04 -4.128D+02
  917  955     0     0  con    0  1.0D+00  3.5D-04  2.166D-03 -4.128D+02
  918  956     0     0  con    0  1.0D+00  4.3D-05  6.493D-04 -4.128D+02
  919  957     0     0  con    0  1.0D+00  5.8D-05  1.206D-04 -4.128D+02
  920  958     0     0  con    0  1.0D+00  1.3D-04  5.233D-04 -4.128D+02
  921  959     0     0  con    0  1.0D+00  1.9D-04  7.744D-04 -4.128D+02
  922  960     0     0  con    0  1.0D+00  4.7D-04  5.153D-04 -4.128D+02
  923  961     0     0  con    0  1.0D+00  3.9D-04  5.386D-04 -4.128D+02
  924  962     0     0  con    0  1.0D+00  1.1D-04  1.026D-04 -4.128D+02
  925  963     0     0  con    0  1.0D+00  2.7D-05  1.639D-04 -4.128D+02
  926  964     0     0  con    0  1.0D+00  1.2D-04  2.659D-04 -4.128D+02
  927  965     0     0  con    0  1.0D+00  2.4D-04  6.206D-04 -4.128D+02
  928  966     0     0  con    0  1.0D+00  1.6D-04  2.965D-04 -4.128D+02
  929  967     0     0  con    0  1.0D+00  1.7D-04  3.163D-04 -4.128D+02
  930  968     0     0  con    0  1.0D+00  2.3D-04  4.333D-04 -4.128D+02
  931  969     0     0  con    0  1.0D+00  3.6D-04  5.571D-04 -4.128D+02
  932  970     0     0  con    0  1.0D+00  1.6D-04  2.581D-04 -4.128D+02
  933  971     0     0  con    0  1.0D+00  1.1D-04  1.624D-04 -4.128D+02
  934  972     0     0  con    0  1.0D+00  1.3D-04  3.989D-04 -4.128D+02
  935  973     0     0  con    0  1.0D+00  2.6D-04  1.706D-04 -4.128D+02
  936  974     0     0  con    0  1.0D+00  5.7D-04  8.713D-04 -4.128D+02
  937  975     0     0  con    0  1.0D+00  2.2D-04  4.130D-04 -4.128D+02
  938  976     0     0  con    0  1.0D+00  7.9D-05  1.571D-04 -4.128D+02
  939  977     0     0  con    0  1.0D+00  9.2D-05  2.803D-04 -4.128D+02
  940  978     0     0  con    0  1.0D+00  3.9D-04  1.338D-03 -4.128D+02
  941  979     0     0  con    0  1.0D+00  1.1D-04  3.545D-04 -4.128D+02
  942  980     0     0  con    0  1.0D+00  1.3D-04  2.498D-04 -4.128D+02
  943  981     0     0  con    0  1.0D+00  2.1D-04  4.395D-04 -4.128D+02
  944  982     0     0  con    0  1.0D+00  4.0D-04  8.883D-04 -4.128D+02
  945  983     0     0  con    0  1.0D+00  2.1D-04  1.799D-04 -4.128D+02
  946  984     0     0  con    0  1.0D+00  6.7D-05  1.370D-04 -4.128D+02
  947  985     0     0  con    0  1.0D+00  1.4D-04  2.207D-04 -4.128D+02
  948  986     0     0  con    0  1.0D+00  2.8D-04  5.700D-04 -4.128D+02
  949  987     0     0  con    0  1.0D+00  9.3D-05  1.625D-04 -4.128D+02
  950  988     0     0  con    0  1.0D+00  1.0D-04  1.525D-04 -4.128D+02
  951  989     0     0  con    0  1.0D+00  1.2D-04  2.070D-04 -4.128D+02
  952  990     0     0  con    0  1.0D+00  2.5D-04  7.400D-04 -4.128D+02
  953  991     0     0  con    0  1.0D+00  1.4D-04  1.332D-04 -4.128D+02
  954  992     0     0  con    0  1.0D+00  8.4D-05  1.260D-04 -4.128D+02
  955  993     0     0  con    0  1.0D+00  9.7D-05  2.080D-04 -4.128D+02
  956  994     0     0  con    0  1.0D+00  2.1D-04  3.565D-04 -4.128D+02
  957  995     0     0  con    0  1.0D+00  6.2D-05  1.094D-04 -4.128D+02
  958  996     0     0  con    0  1.0D+00  4.9D-05  1.040D-04 -4.128D+02
  959  997     0     0  con    0  1.0D+00  9.5D-05  1.364D-04 -4.128D+02
  960  998     0     0  con    0  1.0D+00  2.2D-04  3.212D-04 -4.128D+02
  961  999     0     0  con    0  1.0D+00  4.5D-04  7.446D-04 -4.128D+02
  962 1000     0     0  con    0  1.0D+00  6.4D-05  1.301D-04 -4.128D+02
  963 1001     0     0  con    0  1.0D+00  6.1D-05  2.829D-04 -4.128D+02
  964 1002     0     0  con    0  1.0D+00  1.1D-04  3.472D-04 -4.128D+02
  965 1003     0     0  con    0  1.0D+00  3.8D-04  4.631D-04 -4.128D+02
  966 1004     0     0  con    0  1.0D+00  2.0D-05  1.340D-04 -4.128D+02
  967 1005     0     0  con    0  1.0D+00  7.8D-05  1.103D-04 -4.128D+02
  968 1006     0     0  con    0  1.0D+00  1.5D-04  1.661D-04 -4.128D+02
  969 1007     0     0  con    0  1.0D+00  2.6D-04  7.804D-04 -4.128D+02
  970 1008     0     0  con    0  1.0D+00  2.8D-04  1.251D-04 -4.128D+02
  971 1009     0     0  con    0  1.0D+00  1.2D-04  1.253D-04 -4.128D+02
  972 1010     0     0  con    0  1.0D+00  2.3D-04  2.182D-04 -4.128D+02
  973 1011     0     0  con    0  1.0D+00  3.8D-04  1.030D-03 -4.128D+02
  974 1012     0     0  con    0  1.0D+00  3.3D-05  2.221D-04 -4.128D+02
  975 1013     0     0  con    0  1.0D+00  8.2D-05  2.157D-04 -4.128D+02
  976 1014     0     0  con    0  1.0D+00  1.8D-04  3.407D-04 -4.128D+02
  977 1015     0     0  con    0  1.0D+00  3.4D-04  6.258D-04 -4.128D+02
  978 1016     0     0  con    0  1.0D+00  4.8D-04  5.945D-04 -4.128D+02
  979 1017     0     0  con    0  1.0D+00  3.6D-05  1.618D-04 -4.128D+02
  980 1018     0     0  con    0  1.0D+00  9.6D-05  3.282D-04 -4.128D+02
  981 1019     0     0  con    0  1.0D+00  2.0D-04  4.824D-04 -4.128D+02
  982 1020     0     0  con    0  1.0D+00  4.2D-04  7.330D-04 -4.128D+02
  983 1021     0     0  con    0  1.0D+00  2.4D-04  1.510D-04 -4.128D+02
  984 1022     0     0  con    0  1.0D+00  3.1D-04  2.544D-04 -4.128D+02
  985 1023     0     0  con    0  1.0D+00  2.6D-04  5.268D-04 -4.128D+02
  986 1024     0     0  con    0  1.0D+00  2.0D-04  2.058D-04 -4.128D+02
  987 1025     0     0  con    0  1.0D+00  2.7D-04  2.243D-04 -4.128D+02
  988 1026     0     0  con    0  1.0D+00  2.2D-04  5.271D-04 -4.128D+02
