RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =         1926     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 **** ****     0     0  con    0  1.0D+00  5.5D-04  5.669D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.6D-04  4.287D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.8D-05  1.529D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  2.685D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  3.222D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-04  3.898D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-04  1.962D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.4D-04  7.312D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.3D-05  1.218D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.7D-05  1.138D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  1.941D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.7D-04  6.229D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-04  3.173D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.5D-04  1.131D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.0D-04  7.075D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  2.737D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.3D-05  1.228D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  3.510D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-04  3.140D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-04  2.771D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  2.099D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.6D-04  4.501D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  4.665D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.8D-05  2.658D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-04  1.322D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  4.436D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  3.536D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.5D-04  7.648D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.6D-05  2.651D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.307D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-05  1.006D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  2.898D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.8D-04  6.879D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-04  1.582D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-04  1.821D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.7D-04  4.950D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-04  2.904D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-04  3.647D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.6D-04  6.391D-02  1.989D+05
 **** ****     0     0  con    1  3.5D-01  2.5D-04  3.198D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  2.557D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.9D-05  5.059D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-04  6.259D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.6D-05  1.277D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  1.241D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-04  3.075D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.4D-04  6.603D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.1D-04  3.554D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.5D-05  1.509D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-04  2.278D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.8D-04  4.951D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  2.207D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.0D-04  1.290D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  1.641D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.8D-04  6.295D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  1.336D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.3D-05  1.369D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.7D-04  2.540D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.9D-04  5.417D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-03  2.381D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  8.989D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-04  1.427D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.6D-04  3.128D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  1.398D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.9D-04  1.886D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.8D-04  6.594D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  3.676D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.2D-04  1.944D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.0D-04  3.069D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-03  3.472D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-04  3.427D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.1D-05  2.054D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  2.454D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.0D-04  3.801D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-04  2.574D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.8D-04  1.848D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-04  3.636D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.3D-04  9.879D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.6D-04  1.490D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.3D-04  5.823D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.6D-05  1.809D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.7D-05  1.866D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  3.531D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.0D-04  1.157D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-05  1.804D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  1.460D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  2.754D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.9D-04  3.634D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-03  5.572D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-05  1.426D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.3D-06  1.827D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-04  1.869D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-04  9.314D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.6D-05  1.442D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-04  2.147D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  3.426D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-04  5.106D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.0D-04  2.685D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-05  1.019D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  1.478D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-04  7.459D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.4D-05  2.673D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  1.147D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  1.997D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.5D-04  4.392D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.9D-04  4.345D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.6D-05  1.088D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-06  1.579D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  2.365D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-04  6.880D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-04  3.879D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  1.457D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  1.359D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  1.666D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  1.920D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-04  2.251D-02  1.989D+05
 **** ****     0     0  con    1  5.0D-01  3.4D-04  3.231D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  9.758D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  8.612D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  4.313D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  1.690D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  2.007D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.1D-04  4.402D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.1D-04  6.356D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-05  1.229D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.2D-05  2.364D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  2.958D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.9D-04  7.252D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  1.604D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  1.977D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  2.312D-02  1.989D+05
 **** ****     0     0  con    1  4.3D-01  2.5D-04  5.425D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-04  2.157D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-04  9.822D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  2.542D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-04  5.552D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.1D-06  1.171D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.5D-06  1.221D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.3D-05  2.293D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  6.480D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-04  1.874D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-04  1.344D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-04  2.628D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  6.340D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.3D-05  2.146D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  2.517D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  2.865D-02  1.989D+05
 **** ****     0     0  con    1  4.9D-01  2.7D-04  5.275D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-04  1.356D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  9.951D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  2.679D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  3.122D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  2.192D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-04  7.711D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.5D-05  1.900D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-05  1.947D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  3.350D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.5D-04  7.539D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.6D-05  3.061D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  1.809D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-04  2.046D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-04  3.108D-02  1.989D+05
 **** ****     0     0  con    1  4.4D-01  4.1D-04  5.535D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.5D-04  1.879D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  1.174D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  4.490D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  3.855D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-05  3.153D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  4.079D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  3.494D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  3.109D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.8D-04  5.439D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-04  2.935D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  3.217D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.3D-04  8.995D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-04  4.075D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-06  2.671D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  1.458D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.7D-04  6.126D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  2.033D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  1.360D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-04  3.727D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  4.300D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-05  1.658D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.4D-05  2.823D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  1.010D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.8D-05  3.414D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  2.492D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.0D-05  3.336D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  7.353D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  1.991D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-05  9.924D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.7D-05  9.651D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  5.105D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.2D-05  2.248D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  1.015D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.7D-05  1.563D-02  1.989D+05
 **** ****     0     0  con    1  3.9D-01  1.3D-04  6.762D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  2.591D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.396D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  4.035D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  2.859D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  1.850D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.6D-05  3.065D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.3D-05  4.099D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-05  2.127D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  1.975D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  4.244D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-04  2.767D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-04  6.129D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  1.973D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-05  1.128D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-05  5.894D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  5.074D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  3.041D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-04  1.896D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  5.832D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  4.762D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-04  6.220D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.2D-05  1.384D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-05  1.025D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.8D-05  1.740D-02  1.989D+05
 **** ****     0     0  con    1  4.3D-01  3.1D-05  4.159D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-05  2.534D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.8D-05  1.464D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.2D-05  2.764D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.0D-05  2.199D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  1.364D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  6.386D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.2D-05  2.374D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.6D-05  1.219D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.1D-05  2.409D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-04  6.162D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-04  4.818D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  2.907D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-04  4.349D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  1.982D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.8D-05  1.988D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-04  1.270D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  3.318D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  9.786D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.031D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-04  7.299D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  2.864D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.7D-04  1.479D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-04  3.767D-02  1.989D+05
 **** ****     0     0  con    1  4.8D-01  4.1D-04  5.327D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-04  2.700D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  1.512D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-04  5.339D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-04  2.614D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  2.431D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-04  8.665D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.3D-05  1.590D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-05  1.726D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  3.476D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.2D-04  6.889D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-04  3.305D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.4D-05  1.212D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.264D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  5.829D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  3.431D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.1D-04  2.050D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-04  9.631D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  3.223D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.7D-05  1.494D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  3.079D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-04  2.915D-02  1.989D+05
 **** ****     0     0  con    1  2.6D-01  2.3D-04  6.702D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-04  2.564D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  1.117D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.9D-04  4.710D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-04  1.088D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.8D-05  2.588D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  1.252D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.1D-05  2.393D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  6.161D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-04  4.518D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  1.623D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  2.887D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-04  4.392D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  1.372D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.7D-04  2.226D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.6D-04  6.309D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  2.276D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  1.794D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-04  4.272D-02  1.989D+05
 **** ****     0     0  con    1  3.8D-01  1.9D-04  4.179D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  2.146D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  1.334D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  3.872D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  1.794D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  1.470D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-04  6.497D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.6D-05  1.786D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.8D-05  2.078D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-04  2.418D-02  1.989D+05
 **** ****     0     0  con    1  4.2D-01  2.0D-04  4.722D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-04  2.346D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-04  1.124D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-04  4.527D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  1.725D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  1.200D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-04  4.783D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-04  4.452D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  2.268D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-04  1.817D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.7D-04  6.784D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.5D-05  1.537D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.514D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  2.275D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-04  7.784D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.6D-05  1.662D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  1.730D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  2.726D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-04  9.052D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  1.611D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.0D-05  1.251D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  1.849D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-04  3.518D-02  1.989D+05
 **** ****     0     0  con    1  4.6D-01  3.6D-04  8.092D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.1D-04  3.381D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-04  1.393D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.6D-04  4.986D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  2.970D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  1.491D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.0D-05  2.079D-02  1.989D+05
