RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
  327  341     0     0  con    0  1.0D+00  5.0D-01  2.214D+00 -3.975D+02
  328  342     0     0  con    0  1.0D+00  6.7D-01  6.907D+00 -3.978D+02
  329  343     0     0  con    0  1.0D+00  7.6D-02  1.556D+00 -3.984D+02
  330  344     0     0  con    0  1.0D+00  5.8D-02  1.011D+00 -3.986D+02
  331  345     0     0  con    0  1.0D+00  1.5D-01  1.930D+00 -3.989D+02
  332  346     0     0  con    0  1.0D+00  4.1D-01  2.678D+00 -3.994D+02
  333  348     0     0  con    1  4.4D-01  3.8D-01  3.740D+00 -3.997D+02
  334  349     0     0  con    0  1.0D+00  4.4D-01  9.975D-01 -4.002D+02
  335  350     0     0  con    0  1.0D+00  2.9D-01  4.937D-01 -4.005D+02
  336  351     0     0  con    0  1.0D+00  5.0D-01  1.615D+00 -4.009D+02
  337  352     0     0  con    0  1.0D+00  4.7D-01  3.533D+00 -4.010D+02
  338  353     0     0  con    0  1.0D+00  9.3D-02  8.646D-01 -4.014D+02
  339  354     0     0  con    0  1.0D+00  6.2D-02  7.967D-01 -4.016D+02
  340  355     0     0  con    0  1.0D+00  1.3D-01  1.424D+00 -4.019D+02
  341  356     0     0  con    0  1.0D+00  4.6D-01  3.577D+00 -4.023D+02
  342  357     0     0  con    0  1.0D+00  5.2D-01  2.005D+00 -4.028D+02
  343  358     0     0  con    0  1.0D+00  2.4D-01  5.298D-01 -4.032D+02
  344  359     0     0  con    0  1.0D+00  4.9D-01  7.434D-01 -4.036D+02
  345  360     0     0  con    0  1.0D+00  5.6D-01  3.846D+00 -4.040D+02
  346  361     0     0  con    0  1.0D+00  4.1D-01  2.053D+00 -4.045D+02
  347  362     0     0  con    0  1.0D+00  5.7D-01  5.538D-01 -4.050D+02
  348  363     0     0  con    0  1.0D+00  4.6D-01  1.754D+00 -4.054D+02
  349  364     0     0  con    0  1.0D+00  8.5D-01  2.121D+00 -4.058D+02
  350  365     0     0  con    0  1.0D+00  1.8D-01  8.067D-01 -4.062D+02
  351  366     0     0  con    0  1.0D+00  1.2D-01  8.608D-01 -4.066D+02
  352  367     0     0  con    0  1.0D+00  2.9D-01  1.954D+00 -4.069D+02
  353  368     0     0  con    0  1.0D+00  5.6D-01  1.523D+00 -4.072D+02
  354  369     0     0  con    0  1.0D+00  2.1D-01  5.234D-01 -4.075D+02
  355  370     0     0  con    0  1.0D+00  3.0D-01  3.653D-01 -4.077D+02
  356  371     0     0  con    0  1.0D+00  3.5D-01  1.400D+00 -4.079D+02
  357  372     0     0  con    0  1.0D+00  4.7D-01  4.030D-01 -4.082D+02
  358  373     0     0  con    0  1.0D+00  2.6D-01  5.526D-01 -4.083D+02
  359  374     0     0  con    0  1.0D+00  2.7D-01  4.991D-01 -4.085D+02
  360  375     0     0  con    0  1.0D+00  1.3D-01  5.928D-01 -4.087D+02
  361  376     0     0  con    0  1.0D+00  1.8D-01  3.012D-01 -4.088D+02
  362  377     0     0  con    0  1.0D+00  4.1D-01  2.601D+00 -4.089D+02
  363  378     0     0  con    0  1.0D+00  3.0D-02  3.117D-01 -4.091D+02
  364  379     0     0  con    0  1.0D+00  5.8D-02  3.779D-01 -4.092D+02
  365  380     0     0  con    0  1.0D+00  1.4D-01  6.005D-01 -4.092D+02
  366  381     0     0  con    0  1.0D+00  2.4D-01  1.507D+00 -4.093D+02
  367  382     0     0  con    0  1.0D+00  1.4D-01  3.560D-01 -4.094D+02
  368  383     0     0  con    0  1.0D+00  3.0D-02  1.954D-01 -4.095D+02
  369  384     0     0  con    0  1.0D+00  8.7D-02  4.705D-01 -4.095D+02
  370  385     0     0  con    0  1.0D+00  1.6D-01  2.258D+00 -4.095D+02
  371  386     0     0  con    0  1.0D+00  2.6D-02  5.097D-01 -4.096D+02
  372  387     0     0  con    0  1.0D+00  4.9D-02  1.955D-01 -4.097D+02
  373  388     0     0  con    0  1.0D+00  8.6D-02  5.227D-01 -4.097D+02
  374  389     0     0  con    0  1.0D+00  1.4D-01  6.124D-01 -4.098D+02
  375  390     0     0  con    0  1.0D+00  2.5D-01  1.163D+00 -4.098D+02
  376  391     0     0  con    0  1.0D+00  2.0D-02  1.834D-01 -4.099D+02
  377  392     0     0  con    0  1.0D+00  3.4D-02  6.391D-01 -4.099D+02
  378  393     0     0  con    0  1.0D+00  7.4D-02  5.914D-01 -4.100D+02
  379  394     0     0  con    0  1.0D+00  2.4D-01  2.428D+00 -4.100D+02
  380  395     0     0  con    0  1.0D+00  6.3D-02  7.443D-01 -4.101D+02
  381  396     0     0  con    0  1.0D+00  6.2D-02  2.277D-01 -4.101D+02
  382  397     0     0  con    0  1.0D+00  8.2D-02  5.015D-01 -4.102D+02
  383  398     0     0  con    0  1.0D+00  1.3D-01  4.628D-01 -4.102D+02
  384  400     0     0  con    1  5.1D-01  1.4D-01  9.577D-01 -4.103D+02
  385  401     0     0  con    0  1.0D+00  1.1D-01  3.378D-01 -4.103D+02
  386  402     0     0  con    0  1.0D+00  1.8D-01  3.477D-01 -4.104D+02
  387  403     0     0  con    0  1.0D+00  2.8D-01  8.916D-01 -4.105D+02
  388  404     0     0  con    0  1.0D+00  5.4D-01  2.993D+00 -4.106D+02
  389  405     0     0  con    0  1.0D+00  2.7D-02  6.471D-01 -4.107D+02
  390  406     0     0  con    0  1.0D+00  4.4D-02  4.257D-01 -4.108D+02
  391  407     0     0  con    0  1.0D+00  1.2D-01  5.896D-01 -4.109D+02
  392  408     0     0  con    0  1.0D+00  2.9D-01  1.264D+00 -4.110D+02
  393  409     0     0  con    0  1.0D+00  4.7D-01  2.442D+00 -4.110D+02
  394  410     0     0  con    0  1.0D+00  3.9D-02  3.316D-01 -4.111D+02
  395  411     0     0  con    0  1.0D+00  1.4D-02  3.540D-01 -4.112D+02
  396  412     0     0  con    0  1.0D+00  1.0D-01  6.031D-01 -4.112D+02
  397  413     0     0  con    0  1.0D+00  2.9D-01  2.043D+00 -4.113D+02
  398  414     0     0  con    0  1.0D+00  1.7D-01  6.949D-01 -4.114D+02
  399  415     0     0  con    0  1.0D+00  1.3D-01  2.957D-01 -4.114D+02
  400  416     0     0  con    0  1.0D+00  1.2D-01  4.279D-01 -4.114D+02
  401  417     0     0  con    0  1.0D+00  1.6D-01  6.676D-01 -4.115D+02
  402  418     0     0  con    0  1.0D+00  2.3D-01  9.180D-01 -4.115D+02
  403  419     0     0  con    0  1.0D+00  4.5D-02  1.686D-01 -4.116D+02
  404  420     0     0  con    0  1.0D+00  9.2D-02  5.610D-01 -4.117D+02
  405  421     0     0  con    0  1.0D+00  1.2D-01  5.802D-01 -4.117D+02
  406  422     0     0  con    0  1.0D+00  2.6D-01  1.425D+00 -4.117D+02
  407  423     0     0  con    0  1.0D+00  1.8D-02  1.297D-01 -4.118D+02
  408  424     0     0  con    0  1.0D+00  1.2D-02  2.852D-01 -4.118D+02
  409  425     0     0  con    0  1.0D+00  6.8D-02  4.224D-01 -4.118D+02
  410  427     0     0  con    1  5.2D-01  8.5D-02  6.752D-01 -4.119D+02
  411  428     0     0  con    0  1.0D+00  9.1D-02  2.071D-01 -4.119D+02
  412  429     0     0  con    0  1.0D+00  9.8D-02  1.278D-01 -4.119D+02
  413  430     0     0  con    0  1.0D+00  1.1D-01  4.392D-01 -4.119D+02
  414  431     0     0  con    0  1.0D+00  1.7D-01  8.707D-01 -4.120D+02
  415  432     0     0  con    0  1.0D+00  1.7D-02  1.210D-01 -4.120D+02
  416  433     0     0  con    0  1.0D+00  2.6D-02  2.670D-01 -4.120D+02
  417  434     0     0  con    0  1.0D+00  5.5D-02  4.643D-01 -4.121D+02
  418  435     0     0  con    0  1.0D+00  2.0D-01  1.688D+00 -4.121D+02
  419  436     0     0  con    0  1.0D+00  1.8D-02  2.199D-01 -4.121D+02
  420  437     0     0  con    0  1.0D+00  4.1D-02  1.389D-01 -4.121D+02
  421  438     0     0  con    0  1.0D+00  8.1D-02  2.485D-01 -4.122D+02
  422  439     0     0  con    0  1.0D+00  1.1D-01  3.325D-01 -4.122D+02
  423  441     0     0  con    1  4.4D-01  1.4D-01  6.754D-01 -4.122D+02
  424  442     0     0  con    0  1.0D+00  1.3D-01  1.281D-01 -4.122D+02
  425  443     0     0  con    0  1.0D+00  5.6D-02  1.334D-01 -4.123D+02
  426  444     0     0  con    0  1.0D+00  9.2D-02  4.275D-01 -4.123D+02
  427  445     0     0  con    0  1.0D+00  7.5D-02  3.060D-01 -4.123D+02
  428  446     0     0  con    0  1.0D+00  4.0D-02  2.643D-01 -4.123D+02
  429  447     0     0  con    0  1.0D+00  6.2D-02  2.369D-01 -4.124D+02
  430  448     0     0  con    0  1.0D+00  3.7D-02  1.305D-01 -4.124D+02
  431  449     0     0  con    0  1.0D+00  8.6D-02  1.492D-01 -4.124D+02
  432  450     0     0  con    0  1.0D+00  8.0D-02  3.489D-01 -4.124D+02
  433  451     0     0  con    0  1.0D+00  5.3D-02  2.092D-01 -4.124D+02
  434  452     0     0  con    0  1.0D+00  1.0D-01  2.899D-01 -4.124D+02
  435  453     0     0  con    0  1.0D+00  4.5D-02  4.688D-01 -4.124D+02
  436  454     0     0  con    0  1.0D+00  3.9D-02  4.365D-01 -4.124D+02
  437  455     0     0  con    0  1.0D+00  1.2D-01  4.311D-01 -4.125D+02
  438  456     0     0  con    0  1.0D+00  1.1D-01  7.085D-01 -4.125D+02
  439  457     0     0  con    0  1.0D+00  2.3D-02  2.199D-01 -4.125D+02
  440  458     0     0  con    0  1.0D+00  1.8D-02  1.402D-01 -4.125D+02
  441  459     0     0  con    0  1.0D+00  4.6D-02  2.093D-01 -4.125D+02
  442  460     0     0  con    0  1.0D+00  6.7D-02  4.207D-01 -4.125D+02
  443  461     0     0  con    0  1.0D+00  6.1D-02  4.246D-01 -4.125D+02
  444  462     0     0  con    0  1.0D+00  1.7D-02  1.783D-01 -4.125D+02
  445  463     0     0  con    0  1.0D+00  2.9D-02  1.348D-01 -4.125D+02
  446  464     0     0  con    0  1.0D+00  2.3D-02  2.972D-01 -4.125D+02
  447  465     0     0  con    0  1.0D+00  6.4D-03  1.305D-01 -4.125D+02
  448  466     0     0  con    0  1.0D+00  2.0D-02  7.577D-02 -4.125D+02
  449  467     0     0  con    0  1.0D+00  1.7D-02  1.095D-01 -4.125D+02
  450  468     0     0  con    0  1.0D+00  5.7D-02  7.523D-01 -4.125D+02
  451  469     0     0  con    0  1.0D+00  1.5D-02  1.371D-01 -4.126D+02
  452  470     0     0  con    0  1.0D+00  1.0D-02  8.764D-02 -4.126D+02
  453  471     0     0  con    0  1.0D+00  2.1D-02  1.795D-01 -4.126D+02
  454  472     0     0  con    0  1.0D+00  3.1D-02  2.462D-01 -4.126D+02
  455  473     0     0  con    0  1.0D+00  7.3D-02  5.611D-01 -4.126D+02
  456  474     0     0  con    0  1.0D+00  1.7D-02  1.210D-01 -4.126D+02
  457  475     0     0  con    0  1.0D+00  7.3D-03  6.050D-02 -4.126D+02
  458  476     0     0  con    0  1.0D+00  2.9D-02  1.622D-01 -4.126D+02
  459  477     0     0  con    0  1.0D+00  5.1D-02  1.402D-01 -4.126D+02
  460  479     0     0  con    1  5.2D-01  6.5D-02  4.925D-01 -4.126D+02
  461  480     0     0  con    0  1.0D+00  5.4D-02  1.039D-01 -4.126D+02
  462  481     0     0  con    0  1.0D+00  2.3D-02  1.103D-01 -4.126D+02
  463  482     0     0  con    0  1.0D+00  3.8D-02  1.949D-01 -4.126D+02
  464  483     0     0  con    0  1.0D+00  6.2D-02  3.316D-01 -4.126D+02
  465  484     0     0  con    0  1.0D+00  5.0D-02  1.614D-01 -4.126D+02
  466  485     0     0  con    0  1.0D+00  7.0D-02  1.636D-01 -4.126D+02
  467  486     0     0  con    0  1.0D+00  3.2D-02  1.910D-01 -4.127D+02
  468  487     0     0  con    0  1.0D+00  4.4D-02  9.191D-02 -4.127D+02
  469  488     0     0  con    0  1.0D+00  5.9D-02  2.478D-01 -4.127D+02
  470  489     0     0  con    0  1.0D+00  6.4D-02  1.653D-01 -4.127D+02
  471  490     0     0  con    0  1.0D+00  5.8D-02  1.045D-01 -4.127D+02
  472  491     0     0  con    0  1.0D+00  5.1D-02  1.618D-01 -4.127D+02
  473  492     0     0  con    0  1.0D+00  3.7D-02  7.180D-02 -4.127D+02
  474  493     0     0  con    0  1.0D+00  4.9D-02  1.504D-01 -4.127D+02
  475  494     0     0  con    0  1.0D+00  5.6D-02  2.604D-01 -4.127D+02
  476  495     0     0  con    0  1.0D+00  6.7D-02  2.666D-01 -4.127D+02
  477  496     0     0  con    0  1.0D+00  2.0D-02  7.035D-02 -4.127D+02
  478  497     0     0  con    0  1.0D+00  7.3D-03  8.507D-02 -4.127D+02
  479  498     0     0  con    0  1.0D+00  1.8D-02  1.943D-01 -4.127D+02
  480  499     0     0  con    0  1.0D+00  2.8D-02  2.141D-01 -4.127D+02
  481  500     0     0  con    0  1.0D+00  1.6D-02  9.694D-02 -4.127D+02
  482  501     0     0  con    0  1.0D+00  4.1D-02  7.608D-02 -4.127D+02
  483  502     0     0  con    0  1.0D+00  3.4D-02  1.744D-01 -4.127D+02
  484  503     0     0  con    0  1.0D+00  2.7D-02  1.212D-01 -4.127D+02
  485  504     0     0  con    0  1.0D+00  4.7D-02  1.403D-01 -4.127D+02
  486  505     0     0  con    0  1.0D+00  2.9D-02  2.660D-01 -4.127D+02
  487  506     0     0  con    0  1.0D+00  5.8D-03  8.847D-02 -4.127D+02
  488  507     0     0  con    0  1.0D+00  9.0D-03  1.200D-01 -4.127D+02
  489  508     0     0  con    0  1.0D+00  1.5D-02  1.695D-01 -4.127D+02
  490  509     0     0  con    0  1.0D+00  5.4D-02  3.659D-01 -4.127D+02
  491  510     0     0  con    0  1.0D+00  4.7D-02  2.521D-01 -4.127D+02
  492  511     0     0  con    0  1.0D+00  7.5D-03  7.167D-02 -4.127D+02
  493  512     0     0  con    0  1.0D+00  3.8D-03  4.220D-02 -4.127D+02
  494  513     0     0  con    0  1.0D+00  7.7D-03  8.943D-02 -4.127D+02
  495  514     0     0  con    0  1.0D+00  2.7D-02  1.851D-01 -4.128D+02
  496  515     0     0  con    0  1.0D+00  4.6D-02  1.522D-01 -4.128D+02
  497  516     0     0  con    0  1.0D+00  2.0D-02  7.860D-02 -4.128D+02
  498  517     0     0  con    0  1.0D+00  2.1D-02  9.350D-02 -4.128D+02
  499  518     0     0  con    0  1.0D+00  2.6D-02  1.445D-01 -4.128D+02
  500  519     0     0  con    0  1.0D+00  1.7D-02  6.155D-02 -4.128D+02
  501  520     0     0  con    0  1.0D+00  1.0D-02  8.140D-02 -4.128D+02
  502  521     0     0  con    0  1.0D+00  2.5D-02  9.707D-02 -4.128D+02
  503  523     0     0  con    1  5.0D-01  1.8D-02  1.001D-01 -4.128D+02
  504  524     0     0  con    0  1.0D+00  1.2D-02  4.909D-02 -4.128D+02
  505  525     0     0  con    0  1.0D+00  2.3D-02  5.453D-02 -4.128D+02
  506  526     0     0  con    0  1.0D+00  1.4D-02  1.967D-01 -4.128D+02
  507  527     0     0  con    0  1.0D+00  3.3D-03  5.193D-02 -4.128D+02
  508  528     0     0  con    0  1.0D+00  2.2D-03  2.763D-02 -4.128D+02
  509  529     0     0  con    0  1.0D+00  4.4D-03  6.303D-02 -4.128D+02
  510  530     0     0  con    0  1.0D+00  1.2D-02  6.837D-02 -4.128D+02
  511  532     0     0  con    1  2.6D-01  8.3D-03  9.214D-02 -4.128D+02
  512  533     0     0  con    0  1.0D+00  1.5D-02  2.418D-02 -4.128D+02
  513  534     0     0  con    0  1.0D+00  1.0D-02  1.874D-02 -4.128D+02
  514  535     0     0  con    0  1.0D+00  1.7D-02  1.720D-01 -4.128D+02
  515  536     0     0  con    0  1.0D+00  6.5D-03  3.456D-02 -4.128D+02
  516  537     0     0  con    0  1.0D+00  2.3D-03  2.502D-02 -4.128D+02
  517  538     0     0  con    0  1.0D+00  4.6D-03  4.647D-02 -4.128D+02
  518  539     0     0  con    0  1.0D+00  1.2D-02  1.855D-01 -4.128D+02
  519  540     0     0  con    0  1.0D+00  3.7D-03  4.865D-02 -4.128D+02
  520  541     0     0  con    0  1.0D+00  6.3D-03  2.622D-02 -4.128D+02
  521  542     0     0  con    0  1.0D+00  8.9D-03  4.613D-02 -4.128D+02
  522  543     0     0  con    0  1.0D+00  1.7D-02  1.114D-01 -4.128D+02
  523  544     0     0  con    0  1.0D+00  2.7D-02  6.429D-02 -4.128D+02
  524  545     0     0  con    0  1.0D+00  1.1D-02  2.546D-02 -4.128D+02
  525  546     0     0  con    0  1.0D+00  1.5D-02  6.530D-02 -4.128D+02
  526  547     0     0  con    0  1.0D+00  1.5D-02  5.654D-02 -4.128D+02
  527  548     0     0  con    0  1.0D+00  4.1D-03  2.397D-02 -4.128D+02
  528  549     0     0  con    0  1.0D+00  2.5D-02  2.336D-02 -4.128D+02
  529  550     0     0  con    0  1.0D+00  1.9D-02  1.390D-01 -4.128D+02
  530  551     0     0  con    0  1.0D+00  1.7D-02  5.863D-02 -4.128D+02
  531  552     0     0  con    0  1.0D+00  2.6D-02  7.258D-02 -4.128D+02
  532  553     0     0  con    0  1.0D+00  1.6D-02  6.931D-02 -4.128D+02
  533  554     0     0  con    0  1.0D+00  7.3D-03  3.074D-02 -4.128D+02
  534  555     0     0  con    0  1.0D+00  1.2D-02  4.016D-02 -4.128D+02
  535  556     0     0  con    0  1.0D+00  1.6D-02  1.179D-01 -4.128D+02
  536  557     0     0  con    0  1.0D+00  1.1D-02  5.682D-02 -4.128D+02
  537  558     0     0  con    0  1.0D+00  2.2D-02  2.405D-02 -4.128D+02
  538  559     0     0  con    0  1.0D+00  1.7D-02  7.030D-02 -4.128D+02
  539  560     0     0  con    0  1.0D+00  7.3D-03  2.855D-02 -4.128D+02
  540  561     0     0  con    0  1.0D+00  5.8D-03  1.810D-02 -4.128D+02
  541  562     0     0  con    0  1.0D+00  6.8D-03  3.301D-02 -4.128D+02
  542  563     0     0  con    0  1.0D+00  1.8D-02  1.073D-01 -4.128D+02
  543  564     0     0  con    0  1.0D+00  3.0D-03  1.968D-02 -4.128D+02
  544  565     0     0  con    0  1.0D+00  3.5D-03  1.709D-02 -4.128D+02
  545  566     0     0  con    0  1.0D+00  6.9D-03  2.705D-02 -4.128D+02
  546  567     0     0  con    0  1.0D+00  1.4D-02  5.095D-02 -4.128D+02
  547  568     0     0  con    0  1.0D+00  1.4D-02  3.508D-02 -4.128D+02
  548  569     0     0  con    0  1.0D+00  2.2D-03  1.562D-02 -4.128D+02
  549  570     0     0  con    0  1.0D+00  3.1D-03  1.995D-02 -4.128D+02
  550  571     0     0  con    0  1.0D+00  4.7D-03  2.089D-02 -4.128D+02
  551  572     0     0  con    0  1.0D+00  4.5D-03  1.474D-02 -4.128D+02
  552  573     0     0  con    0  1.0D+00  9.4D-03  1.320D-02 -4.128D+02
  553  574     0     0  con    0  1.0D+00  8.8D-03  4.422D-02 -4.128D+02
  554  575     0     0  con    0  1.0D+00  7.5D-04  9.935D-03 -4.128D+02
  555  576     0     0  con    0  1.0D+00  1.5D-03  1.182D-02 -4.128D+02
  556  577     0     0  con    0  1.0D+00  3.3D-03  1.392D-02 -4.128D+02
  557  578     0     0  con    0  1.0D+00  8.1D-03  8.257D-02 -4.128D+02
  558  579     0     0  con    0  1.0D+00  2.0D-03  2.314D-02 -4.128D+02
  559  580     0     0  con    0  1.0D+00  2.8D-03  1.092D-02 -4.128D+02
  560  581     0     0  con    0  1.0D+00  4.2D-03  2.183D-02 -4.128D+02
  561  582     0     0  con    0  1.0D+00  6.6D-03  3.193D-02 -4.128D+02
  562  583     0     0  con    0  1.0D+00  1.9D-02  7.032D-02 -4.128D+02
  563  584     0     0  con    0  1.0D+00  9.9D-04  1.210D-02 -4.128D+02
  564  585     0     0  con    0  1.0D+00  9.3D-04  1.636D-02 -4.128D+02
  565  586     0     0  con    0  1.0D+00  4.7D-03  2.780D-02 -4.128D+02
  566  588     0     0  con    1  4.5D-01  6.7D-03  4.867D-02 -4.128D+02
  567  589     0     0  con    0  1.0D+00  7.0D-03  2.456D-02 -4.128D+02
  568  590     0     0  con    0  1.0D+00  7.6D-03  6.386D-03 -4.128D+02
  569  591     0     0  con    0  1.0D+00  7.2D-03  2.015D-02 -4.128D+02
  570  592     0     0  con    0  1.0D+00  9.0D-03  2.075D-02 -4.128D+02
  571  593     0     0  con    0  1.0D+00  2.5D-03  1.693D-02 -4.128D+02
  572  594     0     0  con    0  1.0D+00  2.4D-03  6.874D-03 -4.128D+02
  573  595     0     0  con    0  1.0D+00  1.3D-03  8.393D-03 -4.128D+02
  574  596     0     0  con    0  1.0D+00  2.3D-03  1.406D-02 -4.128D+02
  575  597     0     0  con    0  1.0D+00  5.1D-03  1.916D-02 -4.128D+02
  576  598     0     0  con    0  1.0D+00  3.3D-03  1.477D-02 -4.128D+02
  577  599     0     0  con    0  1.0D+00  4.4D-03  7.674D-03 -4.128D+02
  578  600     0     0  con    0  1.0D+00  2.1D-03  1.301D-02 -4.128D+02
  579  601     0     0  con    0  1.0D+00  2.6D-03  7.289D-03 -4.128D+02
  580  602     0     0  con    0  1.0D+00  3.6D-03  1.678D-02 -4.128D+02
  581  603     0     0  con    0  1.0D+00  1.8D-03  1.303D-02 -4.128D+02
  582  604     0     0  con    0  1.0D+00  1.2D-03  1.067D-02 -4.128D+02
  583  605     0     0  con    0  1.0D+00  2.4D-03  1.501D-02 -4.128D+02
  584  607     0     0  con    1  5.1D-01  2.4D-03  1.807D-02 -4.128D+02
  585  608     0     0  con    0  1.0D+00  1.7D-03  7.109D-03 -4.128D+02
  586  609     0     0  con    0  1.0D+00  2.0D-03  5.257D-03 -4.128D+02
  587  610     0     0  con    0  1.0D+00  2.5D-03  1.681D-02 -4.128D+02
  588  611     0     0  con    0  1.0D+00  1.4D-03  8.509D-03 -4.128D+02
  589  612     0     0  con    0  1.0D+00  1.8D-03  5.481D-03 -4.128D+02
  590  613     0     0  con    0  1.0D+00  2.7D-03  1.546D-02 -4.128D+02
  591  614     0     0  con    0  1.0D+00  2.2D-03  8.983D-03 -4.128D+02
  592  615     0     0  con    0  1.0D+00  2.8D-03  1.593D-02 -4.128D+02
  593  616     0     0  con    0  1.0D+00  3.3D-03  2.124D-02 -4.128D+02
  594  617     0     0  con    0  1.0D+00  1.0D-03  6.447D-03 -4.128D+02
  595  618     0     0  con    0  1.0D+00  1.8D-03  6.893D-03 -4.128D+02
  596  619     0     0  con    0  1.0D+00  1.7D-03  1.261D-02 -4.128D+02
  597  620     0     0  con    0  1.0D+00  2.4D-03  1.077D-02 -4.128D+02
  598  621     0     0  con    0  1.0D+00  7.0D-03  3.423D-02 -4.128D+02
  599  622     0     0  con    0  1.0D+00  1.1D-03  3.612D-03 -4.128D+02
  600  623     0     0  con    0  1.0D+00  5.0D-04  8.370D-03 -4.128D+02
  601  624     0     0  con    0  1.0D+00  3.1D-03  1.549D-02 -4.128D+02
  602  625     0     0  con    0  1.0D+00  4.7D-03  2.350D-02 -4.128D+02
  603  626     0     0  con    0  1.0D+00  4.1D-03  7.019D-03 -4.128D+02
  604  627     0     0  con    0  1.0D+00  4.9D-03  3.444D-03 -4.128D+02
  605  628     0     0  con    0  1.0D+00  3.3D-03  1.925D-02 -4.128D+02
  606  629     0     0  con    0  1.0D+00  2.4D-03  9.116D-03 -4.128D+02
  607  630     0     0  con    0  1.0D+00  4.5D-04  5.221D-03 -4.128D+02
  608  631     0     0  con    0  1.0D+00  9.0D-04  3.726D-03 -4.128D+02
  609  632     0     0  con    0  1.0D+00  1.4D-03  1.382D-02 -4.128D+02
  610  633     0     0  con    0  1.0D+00  1.9D-03  8.914D-03 -4.128D+02
  611  634     0     0  con    0  1.0D+00  4.9D-03  2.438D-02 -4.128D+02
  612  635     0     0  con    0  1.0D+00  4.6D-04  7.360D-03 -4.128D+02
  613  636     0     0  con    0  1.0D+00  4.8D-04  4.507D-03 -4.128D+02
  614  637     0     0  con    0  1.0D+00  5.8D-04  7.219D-03 -4.128D+02
  615  638     0     0  con    0  1.0D+00  1.7D-03  2.189D-02 -4.128D+02
  616  639     0     0  con    0  1.0D+00  1.2D-04  7.329D-03 -4.128D+02
  617  640     0     0  con    0  1.0D+00  8.5D-04  2.868D-03 -4.128D+02
  618  641     0     0  con    0  1.0D+00  1.2D-03  8.382D-03 -4.128D+02
  619  642     0     0  con    0  1.0D+00  1.7D-03  6.314D-03 -4.128D+02
  620  643     0     0  con    0  1.0D+00  1.7D-03  7.401D-03 -4.128D+02
  621  644     0     0  con    0  1.0D+00  3.4D-04  1.829D-03 -4.128D+02
  622  645     0     0  con    0  1.0D+00  1.0D-03  1.052D-02 -4.128D+02
  623  646     0     0  con    0  1.0D+00  1.4D-03  1.590D-02 -4.128D+02
  624  647     0     0  con    0  1.0D+00  3.6D-04  3.361D-03 -4.128D+02
  625  648     0     0  con    0  1.0D+00  4.8D-04  5.844D-03 -4.128D+02
  626  649     0     0  con    0  1.0D+00  7.5D-04  6.658D-03 -4.128D+02
  627  650     0     0  con    0  1.0D+00  1.3D-03  9.271D-03 -4.128D+02
  628  651     0     0  con    0  1.0D+00  2.1D-03  8.724D-03 -4.128D+02
  629  652     0     0  con    0  1.0D+00  2.6D-04  2.533D-03 -4.128D+02
  630  653     0     0  con    0  1.0D+00  4.3D-04  3.510D-03 -4.128D+02
  631  654     0     0  con    0  1.0D+00  1.2D-03  9.691D-03 -4.128D+02
  632  655     0     0  con    0  1.0D+00  2.7D-03  6.844D-03 -4.128D+02
  633  656     0     0  con    0  1.0D+00  1.8D-03  6.955D-03 -4.128D+02
  634  657     0     0  con    0  1.0D+00  1.2D-03  3.457D-03 -4.128D+02
  635  658     0     0  con    0  1.0D+00  1.9D-03  6.943D-03 -4.128D+02
  636  659     0     0  con    0  1.0D+00  1.1D-03  6.358D-03 -4.128D+02
  637  660     0     0  con    0  1.0D+00  1.3D-04  4.584D-03 -4.128D+02
  638  661     0     0  con    0  1.0D+00  6.7D-04  1.440D-03 -4.128D+02
  639  662     0     0  con    0  1.0D+00  9.6D-04  6.876D-03 -4.128D+02
  640  663     0     0  con    0  1.0D+00  1.2D-03  4.154D-03 -4.128D+02
  641  664     0     0  con    0  1.0D+00  1.7D-03  8.689D-03 -4.128D+02
  642  665     0     0  con    0  1.0D+00  9.4D-04  2.208D-03 -4.128D+02
  643  666     0     0  con    0  1.0D+00  3.1D-04  2.011D-03 -4.128D+02
  644  667     0     0  con    0  1.0D+00  7.6D-04  5.873D-03 -4.128D+02
  645  669     0     0  con    1  5.2D-01  5.7D-04  4.386D-03 -4.128D+02
  646  670     0     0  con    0  1.0D+00  5.5D-04  3.750D-03 -4.128D+02
  647  671     0     0  con    0  1.0D+00  2.6D-03  9.040D-03 -4.128D+02
  648  672     0     0  con    0  1.0D+00  6.2D-04  4.281D-03 -4.128D+02
  649  673     0     0  con    0  1.0D+00  3.3D-04  2.888D-03 -4.128D+02
  650  674     0     0  con    0  1.0D+00  4.9D-04  1.007D-03 -4.128D+02
  651  675     0     0  con    0  1.0D+00  7.3D-04  2.015D-03 -4.128D+02
  652  677     0     0  con    1  4.3D-01  4.7D-04  7.407D-03 -4.128D+02
  653  678     0     0  con    0  1.0D+00  9.2D-04  2.304D-03 -4.128D+02
  654  679     0     0  con    0  1.0D+00  9.1D-04  1.286D-03 -4.128D+02
  655  680     0     0  con    0  1.0D+00  1.4D-03  8.107D-03 -4.128D+02
  656  681     0     0  con    0  1.0D+00  1.0D-03  2.735D-03 -4.128D+02
  657  682     0     0  con    0  1.0D+00  1.1D-03  1.808D-03 -4.128D+02
