RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
  327  345     0     0  con    0  1.0D+00  5.9D-01  1.061D+00 -3.980D+02
  328  347     0     0  con    1  4.7D-01  3.5D-01  1.867D+00 -3.984D+02
  329  348     0     0  con    0  1.0D+00  3.2D-01  1.102D+00 -3.989D+02
  330  349     0     0  con    0  1.0D+00  5.7D-01  5.203D-01 -3.998D+02
  331  350     0     0  con    0  1.0D+00  5.0D-01  9.947D-01 -4.002D+02
  332  351     0     0  con    0  1.0D+00  2.5D-01  6.110D-01 -4.008D+02
  333  352     0     0  con    0  1.0D+00  1.9D-01  4.624D-01 -4.012D+02
  334  353     0     0  con    0  1.0D+00  2.6D-01  6.732D-01 -4.017D+02
  335  354     0     0  con    0  1.0D+00  5.0D-01  1.660D+00 -4.022D+02
  336  355     0     0  con    0  1.0D+00  2.8D-01  6.368D-01 -4.028D+02
  337  356     0     0  con    0  1.0D+00  5.3D-01  6.327D-01 -4.036D+02
  338  357     0     0  con    0  1.0D+00  6.0D-01  1.946D+00 -4.041D+02
  339  358     0     0  con    0  1.0D+00  5.9D-01  5.508D-01 -4.048D+02
  340  359     0     0  con    0  1.0D+00  2.9D-01  5.131D-01 -4.052D+02
  341  360     0     0  con    0  1.0D+00  2.4D-01  8.230D-01 -4.055D+02
  342  361     0     0  con    0  1.0D+00  3.2D-01  4.814D-01 -4.059D+02
  343  362     0     0  con    0  1.0D+00  4.9D-01  7.682D-01 -4.063D+02
  344  363     0     0  con    0  1.0D+00  3.8D-01  9.034D-01 -4.067D+02
  345  364     0     0  con    0  1.0D+00  3.1D-01  4.392D-01 -4.069D+02
  346  365     0     0  con    0  1.0D+00  2.8D-01  5.167D-01 -4.071D+02
  347  366     0     0  con    0  1.0D+00  1.8D-01  3.641D-01 -4.073D+02
  348  367     0     0  con    0  1.0D+00  3.1D-01  4.758D-01 -4.076D+02
  349  368     0     0  con    0  1.0D+00  4.1D-01  1.695D+00 -4.078D+02
  350  369     0     0  con    0  1.0D+00  3.9D-01  3.875D-01 -4.081D+02
  351  370     0     0  con    0  1.0D+00  1.7D-01  3.386D-01 -4.083D+02
  352  371     0     0  con    0  1.0D+00  2.1D-01  1.128D+00 -4.085D+02
  353  372     0     0  con    0  1.0D+00  1.4D-01  3.369D-01 -4.086D+02
  354  373     0     0  con    0  1.0D+00  9.4D-02  5.388D-01 -4.088D+02
  355  374     0     0  con    0  1.0D+00  3.4D-01  9.582D-01 -4.090D+02
  356  376     0     0  con    1  4.0D-01  1.5D-01  4.695D-01 -4.091D+02
  357  377     0     0  con    0  1.0D+00  1.4D-01  2.767D-01 -4.092D+02
  358  378     0     0  con    0  1.0D+00  1.8D-01  3.294D-01 -4.093D+02
  359  379     0     0  con    0  1.0D+00  2.3D-01  9.501D-01 -4.094D+02
  360  380     0     0  con    0  1.0D+00  3.0D-02  2.475D-01 -4.095D+02
  361  381     0     0  con    0  1.0D+00  2.9D-02  2.285D-01 -4.096D+02
  362  382     0     0  con    0  1.0D+00  7.9D-02  3.664D-01 -4.096D+02
  363  383     0     0  con    0  1.0D+00  2.1D-01  1.219D+00 -4.098D+02
  364  384     0     0  con    0  1.0D+00  2.1D-01  4.575D-01 -4.099D+02
  365  385     0     0  con    0  1.0D+00  7.7D-02  2.034D-01 -4.099D+02
  366  386     0     0  con    0  1.0D+00  1.5D-01  3.265D-01 -4.100D+02
  367  387     0     0  con    0  1.0D+00  1.9D-01  5.077D-01 -4.101D+02
  368  388     0     0  con    0  1.0D+00  8.5D-02  2.496D-01 -4.102D+02
  369  389     0     0  con    0  1.0D+00  2.2D-01  2.382D-01 -4.103D+02
  370  390     0     0  con    0  1.0D+00  1.3D-01  5.145D-01 -4.104D+02
  371  391     0     0  con    0  1.0D+00  3.1D-01  1.008D+00 -4.104D+02
  372  392     0     0  con    0  1.0D+00  4.0D-02  1.750D-01 -4.105D+02
  373  393     0     0  con    0  1.0D+00  2.3D-02  2.276D-01 -4.105D+02
  374  394     0     0  con    0  1.0D+00  7.7D-02  4.514D-01 -4.106D+02
  375  395     0     0  con    0  1.0D+00  2.0D-01  5.678D-01 -4.107D+02
  376  396     0     0  con    0  1.0D+00  1.7D-01  3.368D-01 -4.108D+02
  377  397     0     0  con    0  1.0D+00  1.3D-01  2.387D-01 -4.109D+02
  378  398     0     0  con    0  1.0D+00  1.7D-01  2.479D-01 -4.109D+02
  379  399     0     0  con    0  1.0D+00  2.8D-01  7.370D-01 -4.110D+02
  380  400     0     0  con    0  1.0D+00  6.4D-02  3.112D-01 -4.111D+02
  381  401     0     0  con    0  1.0D+00  6.4D-02  1.683D-01 -4.111D+02
  382  402     0     0  con    0  1.0D+00  9.5D-02  2.436D-01 -4.112D+02
  383  403     0     0  con    0  1.0D+00  1.6D-01  4.786D-01 -4.112D+02
  384  404     0     0  con    0  1.0D+00  1.0D-01  2.592D-01 -4.113D+02
  385  405     0     0  con    0  1.0D+00  2.0D-02  1.110D-01 -4.113D+02
  386  406     0     0  con    0  1.0D+00  4.6D-02  1.546D-01 -4.113D+02
  387  407     0     0  con    0  1.0D+00  1.1D-01  4.031D-01 -4.114D+02
  388  408     0     0  con    0  1.0D+00  6.9D-02  1.865D-01 -4.114D+02
  389  409     0     0  con    0  1.0D+00  6.0D-02  1.240D-01 -4.114D+02
  390  410     0     0  con    0  1.0D+00  6.8D-02  1.144D-01 -4.114D+02
  391  411     0     0  con    0  1.0D+00  1.2D-01  3.539D-01 -4.114D+02
  392  412     0     0  con    0  1.0D+00  9.6D-03  1.375D-01 -4.115D+02
  393  413     0     0  con    0  1.0D+00  1.9D-02  1.065D-01 -4.115D+02
  394  414     0     0  con    0  1.0D+00  5.1D-02  1.446D-01 -4.115D+02
  395  415     0     0  con    0  1.0D+00  1.0D-01  3.390D-01 -4.115D+02
  396  416     0     0  con    0  1.0D+00  1.3D-01  1.745D-01 -4.116D+02
  397  417     0     0  con    0  1.0D+00  1.2D-02  9.403D-02 -4.116D+02
  398  418     0     0  con    0  1.0D+00  3.2D-02  9.972D-02 -4.116D+02
  399  419     0     0  con    0  1.0D+00  5.3D-02  2.191D-01 -4.116D+02
  400  420     0     0  con    0  1.0D+00  1.5D-01  3.753D-01 -4.116D+02
  401  421     0     0  con    0  1.0D+00  9.1D-02  1.824D-01 -4.117D+02
  402  422     0     0  con    0  1.0D+00  8.2D-02  1.779D-01 -4.117D+02
  403  423     0     0  con    0  1.0D+00  6.9D-02  1.363D-01 -4.117D+02
  404  424     0     0  con    0  1.0D+00  5.9D-02  8.401D-02 -4.117D+02
  405  425     0     0  con    0  1.0D+00  5.1D-02  1.408D-01 -4.117D+02
  406  426     0     0  con    0  1.0D+00  1.2D-01  1.553D-01 -4.118D+02
  407  427     0     0  con    0  1.0D+00  1.0D-01  1.279D-01 -4.118D+02
  408  428     0     0  con    0  1.0D+00  1.1D-01  1.096D-01 -4.118D+02
  409  429     0     0  con    0  1.0D+00  1.3D-01  1.896D-01 -4.118D+02
  410  430     0     0  con    0  1.0D+00  8.8D-02  1.448D-01 -4.118D+02
  411  431     0     0  con    0  1.0D+00  4.5D-02  1.092D-01 -4.119D+02
  412  432     0     0  con    0  1.0D+00  1.1D-01  1.314D-01 -4.119D+02
  413  433     0     0  con    0  1.0D+00  2.2D-01  4.542D-01 -4.119D+02
  414  434     0     0  con    0  1.0D+00  1.9D-02  9.403D-02 -4.119D+02
  415  435     0     0  con    0  1.0D+00  2.7D-02  8.212D-02 -4.119D+02
  416  436     0     0  con    0  1.0D+00  8.8D-02  1.168D-01 -4.119D+02
  417  437     0     0  con    0  1.0D+00  1.3D-01  1.795D-01 -4.120D+02
  418  438     0     0  con    0  1.0D+00  2.1D-01  1.821D-01 -4.120D+02
  419  439     0     0  con    0  1.0D+00  5.9D-02  8.814D-02 -4.120D+02
  420  440     0     0  con    0  1.0D+00  8.3D-02  1.389D-01 -4.120D+02
  421  441     0     0  con    0  1.0D+00  6.0D-02  1.822D-01 -4.120D+02
  422  442     0     0  con    0  1.0D+00  1.3D-02  1.014D-01 -4.120D+02
  423  443     0     0  con    0  1.0D+00  1.7D-02  6.847D-02 -4.120D+02
  424  444     0     0  con    0  1.0D+00  3.1D-02  8.473D-02 -4.121D+02
  425  445     0     0  con    0  1.0D+00  7.8D-02  3.376D-01 -4.121D+02
  426  446     0     0  con    0  1.0D+00  2.0D-02  5.869D-02 -4.121D+02
  427  447     0     0  con    0  1.0D+00  5.4D-03  4.894D-02 -4.121D+02
  428  448     0     0  con    0  1.0D+00  1.6D-02  6.893D-02 -4.121D+02
  429  449     0     0  con    0  1.0D+00  3.3D-02  8.642D-02 -4.121D+02
  430  450     0     0  con    0  1.0D+00  5.9D-02  1.695D-01 -4.121D+02
  431  451     0     0  con    0  1.0D+00  2.9D-02  5.969D-02 -4.121D+02
  432  452     0     0  con    0  1.0D+00  4.1D-02  7.151D-02 -4.121D+02
  433  453     0     0  con    0  1.0D+00  2.4D-02  6.778D-02 -4.121D+02
  434  454     0     0  con    0  1.0D+00  7.2D-03  4.118D-02 -4.121D+02
  435  455     0     0  con    0  1.0D+00  2.7D-02  4.423D-02 -4.121D+02
  436  456     0     0  con    0  1.0D+00  1.7D-02  4.616D-02 -4.121D+02
  437  457     0     0  con    0  1.0D+00  2.7D-02  4.013D-02 -4.121D+02
  438  458     0     0  con    0  1.0D+00  4.3D-02  9.891D-02 -4.121D+02
  439  459     0     0  con    0  1.0D+00  2.2D-02  4.310D-02 -4.121D+02
  440  460     0     0  con    0  1.0D+00  9.9D-03  3.235D-02 -4.121D+02
  441  461     0     0  con    0  1.0D+00  1.9D-02  7.076D-02 -4.121D+02
  442  462     0     0  con    0  1.0D+00  3.7D-02  1.708D-01 -4.121D+02
  443  463     0     0  con    0  1.0D+00  3.7D-03  6.244D-02 -4.121D+02
  444  464     0     0  con    0  1.0D+00  1.5D-02  3.747D-02 -4.121D+02
  445  465     0     0  con    0  1.0D+00  2.0D-02  6.169D-02 -4.121D+02
  446  466     0     0  con    0  1.0D+00  6.0D-02  2.147D-01 -4.121D+02
  447  467     0     0  con    0  1.0D+00  2.7D-02  6.896D-02 -4.121D+02
  448  468     0     0  con    0  1.0D+00  1.2D-02  3.843D-02 -4.121D+02
  449  469     0     0  con    0  1.0D+00  1.8D-02  4.426D-02 -4.121D+02
  450  470     0     0  con    0  1.0D+00  2.6D-02  9.415D-02 -4.122D+02
  451  471     0     0  con    0  1.0D+00  4.4D-02  8.476D-02 -4.122D+02
  452  472     0     0  con    0  1.0D+00  3.1D-02  4.816D-02 -4.122D+02
  453  473     0     0  con    0  1.0D+00  7.8D-02  1.606D-01 -4.122D+02
  454  474     0     0  con    0  1.0D+00  2.7D-02  1.083D-01 -4.122D+02
  455  475     0     0  con    0  1.0D+00  7.9D-03  5.654D-02 -4.122D+02
  456  476     0     0  con    0  1.0D+00  1.5D-02  3.089D-02 -4.122D+02
  457  477     0     0  con    0  1.0D+00  4.2D-02  1.872D-01 -4.122D+02
  458  478     0     0  con    0  1.0D+00  4.1D-02  7.505D-02 -4.122D+02
  459  479     0     0  con    0  1.0D+00  4.8D-02  4.632D-02 -4.122D+02
  460  480     0     0  con    0  1.0D+00  3.3D-02  1.195D-01 -4.122D+02
  461  481     0     0  con    0  1.0D+00  1.1D-02  5.650D-02 -4.122D+02
  462  482     0     0  con    0  1.0D+00  1.7D-02  4.091D-02 -4.122D+02
  463  483     0     0  con    0  1.0D+00  2.5D-02  1.459D-01 -4.122D+02
  464  484     0     0  con    0  1.0D+00  1.7D-02  9.441D-02 -4.122D+02
  465  485     0     0  con    0  1.0D+00  4.3D-02  5.881D-02 -4.122D+02
  466  486     0     0  con    0  1.0D+00  1.7D-02  4.678D-02 -4.122D+02
  467  487     0     0  con    0  1.0D+00  7.2D-03  4.051D-02 -4.122D+02
  468  488     0     0  con    0  1.0D+00  3.6D-02  8.116D-02 -4.122D+02
  469  489     0     0  con    0  1.0D+00  3.0D-02  7.531D-02 -4.122D+02
  470  490     0     0  con    0  1.0D+00  3.1D-03  4.806D-02 -4.122D+02
  471  491     0     0  con    0  1.0D+00  2.5D-02  3.079D-02 -4.122D+02
  472  492     0     0  con    0  1.0D+00  2.1D-02  3.593D-02 -4.122D+02
  473  493     0     0  con    0  1.0D+00  5.9D-02  2.034D-01 -4.122D+02
  474  494     0     0  con    0  1.0D+00  1.6D-02  3.221D-02 -4.122D+02
  475  495     0     0  con    0  1.0D+00  5.6D-03  3.589D-02 -4.122D+02
  476  496     0     0  con    0  1.0D+00  1.2D-02  8.098D-02 -4.122D+02
  477  498     0     0  con    1  5.1D-01  1.3D-02  5.936D-02 -4.122D+02
  478  499     0     0  con    0  1.0D+00  1.5D-02  4.214D-02 -4.122D+02
  479  500     0     0  con    0  1.0D+00  2.3D-02  2.188D-02 -4.122D+02
  480  501     0     0  con    0  1.0D+00  1.6D-02  4.262D-02 -4.122D+02
  481  502     0     0  con    0  1.0D+00  1.4D-02  2.446D-02 -4.122D+02
  482  503     0     0  con    0  1.0D+00  9.1D-03  2.390D-02 -4.122D+02
  483  504     0     0  con    0  1.0D+00  1.9D-02  5.346D-02 -4.122D+02
  484  505     0     0  con    0  1.0D+00  1.5D-02  3.963D-02 -4.122D+02
  485  506     0     0  con    0  1.0D+00  1.3D-02  3.230D-02 -4.122D+02
  486  507     0     0  con    0  1.0D+00  3.0D-02  9.828D-02 -4.122D+02
  487  508     0     0  con    0  1.0D+00  2.3D-02  1.011D-01 -4.122D+02
  488  509     0     0  con    0  1.0D+00  4.6D-03  3.396D-02 -4.122D+02
  489  510     0     0  con    0  1.0D+00  4.1D-03  1.542D-02 -4.122D+02
  490  511     0     0  con    0  1.0D+00  1.1D-02  4.337D-02 -4.122D+02
  491  512     0     0  con    0  1.0D+00  2.2D-02  3.699D-02 -4.122D+02
  492  513     0     0  con    0  1.0D+00  8.4D-03  1.735D-02 -4.122D+02
  493  514     0     0  con    0  1.0D+00  7.9D-03  1.493D-02 -4.122D+02
  494  515     0     0  con    0  1.0D+00  9.5D-03  1.661D-02 -4.122D+02
  495  516     0     0  con    0  1.0D+00  1.8D-02  5.220D-02 -4.122D+02
  496  517     0     0  con    0  1.0D+00  1.3D-03  1.445D-02 -4.122D+02
  497  518     0     0  con    0  1.0D+00  2.0D-03  1.037D-02 -4.122D+02
  498  519     0     0  con    0  1.0D+00  6.5D-03  1.364D-02 -4.122D+02
  499  520     0     0  con    0  1.0D+00  1.0D-02  2.401D-02 -4.122D+02
  500  521     0     0  con    0  1.0D+00  1.3D-02  1.689D-02 -4.122D+02
  501  522     0     0  con    0  1.0D+00  3.3D-03  9.764D-03 -4.122D+02
  502  523     0     0  con    0  1.0D+00  6.0D-03  1.313D-02 -4.122D+02
  503  524     0     0  con    0  1.0D+00  7.2D-03  2.241D-02 -4.122D+02
  504  525     0     0  con    0  1.0D+00  4.5D-03  1.271D-02 -4.122D+02
  505  526     0     0  con    0  1.0D+00  1.0D-02  1.726D-02 -4.122D+02
  506  528     0     0  con    1  4.8D-01  4.6D-03  2.200D-02 -4.122D+02
  507  529     0     0  con    0  1.0D+00  2.4D-03  1.587D-02 -4.122D+02
  508  530     0     0  con    0  1.0D+00  1.0D-02  1.233D-02 -4.122D+02
  509  532     0     0  con    1  4.6D-01  4.6D-03  2.087D-02 -4.122D+02
  510  533     0     0  con    0  1.0D+00  2.3D-03  1.497D-02 -4.122D+02
  511  534     0     0  con    0  1.0D+00  6.8D-03  1.134D-02 -4.122D+02
  512  535     0     0  con    0  1.0D+00  6.5D-03  1.793D-02 -4.122D+02
  513  536     0     0  con    0  1.0D+00  5.6D-04  9.949D-03 -4.122D+02
  514  537     0     0  con    0  1.0D+00  1.7D-03  9.714D-03 -4.122D+02
  515  538     0     0  con    0  1.0D+00  3.3D-03  1.228D-02 -4.122D+02
  516  539     0     0  con    0  1.0D+00  9.0D-03  1.601D-02 -4.122D+02
  517  541     0     0  con    1  2.8D-01  6.1D-03  4.281D-02 -4.122D+02
  518  542     0     0  con    0  1.0D+00  9.6D-03  1.918D-02 -4.122D+02
  519  543     0     0  con    0  1.0D+00  8.2D-03  8.019D-03 -4.122D+02
  520  544     0     0  con    0  1.0D+00  1.0D-02  2.578D-02 -4.122D+02
  521  545     0     0  con    0  1.0D+00  7.6D-03  1.408D-02 -4.122D+02
  522  546     0     0  con    0  1.0D+00  9.9D-04  9.169D-03 -4.122D+02
  523  547     0     0  con    0  1.0D+00  3.9D-03  9.812D-03 -4.122D+02
  524  548     0     0  con    0  1.0D+00  4.1D-03  2.048D-02 -4.122D+02
  525  549     0     0  con    0  1.0D+00  9.2D-03  1.315D-02 -4.122D+02
  526  550     0     0  con    0  1.0D+00  7.9D-03  1.088D-02 -4.122D+02
  527  551     0     0  con    0  1.0D+00  1.0D-02  1.736D-02 -4.122D+02
  528  552     0     0  con    0  1.0D+00  1.5D-03  7.530D-03 -4.122D+02
  529  553     0     0  con    0  1.0D+00  1.9D-03  8.426D-03 -4.122D+02
  530  554     0     0  con    0  1.0D+00  5.6D-03  1.628D-02 -4.122D+02
  531  556     0     0  con    1  5.0D-01  8.4D-03  2.126D-02 -4.122D+02
  532  557     0     0  con    0  1.0D+00  8.2D-03  1.037D-02 -4.122D+02
  533  558     0     0  con    0  1.0D+00  1.2D-02  9.866D-03 -4.122D+02
  534  559     0     0  con    0  1.0D+00  1.1D-02  2.096D-02 -4.122D+02
  535  560     0     0  con    0  1.0D+00  6.0D-03  8.450D-03 -4.122D+02
  536  561     0     0  con    0  1.0D+00  5.0D-03  8.913D-03 -4.122D+02
  537  562     0     0  con    0  1.0D+00  8.2D-03  3.538D-02 -4.122D+02
  538  563     0     0  con    0  1.0D+00  1.7D-03  1.621D-02 -4.122D+02
  539  564     0     0  con    0  1.0D+00  4.2D-03  1.366D-02 -4.122D+02
  540  565     0     0  con    0  1.0D+00  5.3D-03  1.938D-02 -4.122D+02
  541  566     0     0  con    0  1.0D+00  1.7D-02  3.209D-02 -4.122D+02
  542  567     0     0  con    0  1.0D+00  3.1D-03  1.462D-02 -4.122D+02
  543  568     0     0  con    0  1.0D+00  1.5D-03  5.897D-03 -4.122D+02
  544  569     0     0  con    0  1.0D+00  3.7D-03  8.483D-03 -4.122D+02
  545  570     0     0  con    0  1.0D+00  5.0D-03  9.910D-03 -4.122D+02
  546  572     0     0  con    1  4.0D-01  5.5D-03  3.818D-02 -4.122D+02
  547  573     0     0  con    0  1.0D+00  6.5D-03  1.496D-02 -4.122D+02
  548  574     0     0  con    0  1.0D+00  3.7D-03  4.660D-03 -4.122D+02
  549  575     0     0  con    0  1.0D+00  3.9D-03  1.044D-02 -4.122D+02
  550  576     0     0  con    0  1.0D+00  4.6D-03  1.257D-02 -4.122D+02
  551  577     0     0  con    0  1.0D+00  2.9D-03  9.951D-03 -4.122D+02
  552  578     0     0  con    0  1.0D+00  4.1D-03  5.402D-03 -4.122D+02
  553  579     0     0  con    0  1.0D+00  2.8D-03  6.271D-03 -4.122D+02
  554  580     0     0  con    0  1.0D+00  4.4D-03  1.874D-02 -4.122D+02
  555  581     0     0  con    0  1.0D+00  6.1D-04  4.154D-03 -4.122D+02
  556  582     0     0  con    0  1.0D+00  4.4D-04  3.499D-03 -4.122D+02
  557  583     0     0  con    0  1.0D+00  1.2D-03  5.557D-03 -4.122D+02
  558  584     0     0  con    0  1.0D+00  3.5D-03  2.398D-02 -4.122D+02
  559  585     0     0  con    0  1.0D+00  1.6D-03  5.923D-03 -4.122D+02
  560  586     0     0  con    0  1.0D+00  1.9D-03  3.552D-03 -4.122D+02
  561  587     0     0  con    0  1.0D+00  2.3D-03  7.768D-03 -4.122D+02
  562  588     0     0  con    0  1.0D+00  4.6D-03  1.616D-02 -4.122D+02
  563  589     0     0  con    0  1.0D+00  2.3D-03  5.065D-03 -4.122D+02
  564  590     0     0  con    0  1.0D+00  8.8D-04  3.136D-03 -4.122D+02
  565  591     0     0  con    0  1.0D+00  1.1D-03  3.766D-03 -4.122D+02
  566  592     0     0  con    0  1.0D+00  2.4D-03  4.430D-03 -4.122D+02
  567  593     0     0  con    0  1.0D+00  5.6D-03  1.334D-02 -4.122D+02
  568  594     0     0  con    0  1.0D+00  5.4D-04  3.492D-03 -4.122D+02
  569  595     0     0  con    0  1.0D+00  3.3D-04  3.245D-03 -4.122D+02
  570  596     0     0  con    0  1.0D+00  1.3D-03  3.611D-03 -4.122D+02
  571  597     0     0  con    0  1.0D+00  3.3D-03  1.140D-02 -4.122D+02
  572  598     0     0  con    0  1.0D+00  2.1D-03  3.520D-03 -4.122D+02
  573  599     0     0  con    0  1.0D+00  1.7D-03  3.373D-03 -4.122D+02
  574  600     0     0  con    0  1.0D+00  2.1D-03  5.924D-03 -4.122D+02
  575  601     0     0  con    0  1.0D+00  4.2D-03  8.833D-03 -4.122D+02
  576  602     0     0  con    0  1.0D+00  2.4D-03  3.406D-03 -4.122D+02
  577  603     0     0  con    0  1.0D+00  1.3D-03  2.917D-03 -4.122D+02
  578  604     0     0  con    0  1.0D+00  1.4D-03  2.950D-03 -4.122D+02
  579  605     0     0  con    0  1.0D+00  2.8D-03  6.877D-03 -4.122D+02
  580  606     0     0  con    0  1.0D+00  4.3D-04  3.104D-03 -4.122D+02
  581  607     0     0  con    0  1.0D+00  7.7D-04  2.213D-03 -4.122D+02
  582  608     0     0  con    0  1.0D+00  1.3D-03  2.940D-03 -4.122D+02
  583  609     0     0  con    0  1.0D+00  2.6D-03  3.783D-03 -4.122D+02
  584  611     0     0  con    1  5.0D-01  3.1D-03  8.097D-03 -4.122D+02
  585  612     0     0  con    0  1.0D+00  3.1D-03  2.510D-03 -4.122D+02
  586  613     0     0  con    0  1.0D+00  1.3D-03  2.080D-03 -4.122D+02
  587  614     0     0  con    0  1.0D+00  2.0D-03  6.023D-03 -4.122D+02
  588  615     0     0  con    0  1.0D+00  1.1D-03  1.072D-02 -4.122D+02
  589  616     0     0  con    0  1.0D+00  4.1D-04  2.865D-03 -4.122D+02
  590  617     0     0  con    0  1.0D+00  2.0D-04  1.588D-03 -4.122D+02
  591  618     0     0  con    0  1.0D+00  5.1D-04  3.760D-03 -4.122D+02
  592  619     0     0  con    0  1.0D+00  1.2D-03  3.232D-03 -4.122D+02
  593  620     0     0  con    0  1.0D+00  2.8D-03  1.666D-02 -4.122D+02
  594  621     0     0  con    0  1.0D+00  3.3D-04  2.871D-03 -4.122D+02
  595  622     0     0  con    0  1.0D+00  2.8D-04  2.983D-03 -4.122D+02
  596  623     0     0  con    0  1.0D+00  8.6D-04  4.185D-03 -4.122D+02
  597  624     0     0  con    0  1.0D+00  2.5D-03  1.315D-02 -4.122D+02
  598  625     0     0  con    0  1.0D+00  8.7D-04  5.872D-03 -4.122D+02
  599  626     0     0  con    0  1.0D+00  8.0D-04  1.519D-03 -4.122D+02
  600  627     0     0  con    0  1.0D+00  9.0D-04  2.753D-03 -4.122D+02
  601  628     0     0  con    0  1.0D+00  1.4D-03  2.991D-03 -4.122D+02
  602  630     0     0  con    1  4.2D-01  1.1D-03  8.853D-03 -4.122D+02
  603  631     0     0  con    0  1.0D+00  1.3D-03  4.067D-03 -4.122D+02
  604  632     0     0  con    0  1.0D+00  1.2D-03  1.800D-03 -4.122D+02
  605  633     0     0  con    0  1.0D+00  1.9D-03  3.026D-03 -4.122D+02
  606  634     0     0  con    0  1.0D+00  2.3D-03  1.501D-02 -4.122D+02
  607  635     0     0  con    0  1.0D+00  3.7D-04  5.901D-03 -4.122D+02
  608  636     0     0  con    0  1.0D+00  5.1D-04  1.632D-03 -4.122D+02
  609  637     0     0  con    0  1.0D+00  6.7D-04  2.985D-03 -4.122D+02
  610  638     0     0  con    0  1.0D+00  1.6D-03  6.491D-03 -4.122D+02
  611  640     0     0  con    1  4.5D-01  1.6D-03  5.237D-03 -4.122D+02
  612  641     0     0  con    0  1.0D+00  1.4D-03  1.725D-03 -4.122D+02
  613  642     0     0  con    0  1.0D+00  5.8D-04  1.141D-03 -4.122D+02
  614  643     0     0  con    0  1.0D+00  1.0D-03  2.157D-03 -4.122D+02
  615  644     0     0  con    0  1.0D+00  1.3D-03  5.123D-03 -4.122D+02
  616  645     0     0  con    0  1.0D+00  2.2D-04  1.913D-03 -4.122D+02
  617  646     0     0  con    0  1.0D+00  3.5D-04  1.063D-03 -4.122D+02
  618  647     0     0  con    0  1.0D+00  4.4D-04  1.308D-03 -4.122D+02
  619  648     0     0  con    0  1.0D+00  1.0D-03  8.355D-03 -4.122D+02
  620  649     0     0  con    0  1.0D+00  2.6D-04  1.727D-03 -4.122D+02
  621  650     0     0  con    0  1.0D+00  1.9D-04  8.626D-04 -4.122D+02
  622  651     0     0  con    0  1.0D+00  3.1D-04  1.577D-03 -4.122D+02
  623  652     0     0  con    0  1.0D+00  5.8D-04  2.154D-03 -4.122D+02
  624  654     0     0  con    1  4.5D-01  5.1D-04  2.026D-03 -4.122D+02
  625  655     0     0  con    0  1.0D+00  4.2D-04  1.028D-03 -4.122D+02
  626  656     0     0  con    0  1.0D+00  3.8D-04  1.140D-03 -4.122D+02
  627  657     0     0  con    0  1.0D+00  7.9D-04  1.649D-03 -4.122D+02
  628  658     0     0  con    0  1.0D+00  6.2D-04  4.738D-03 -4.122D+02
  629  659     0     0  con    0  1.0D+00  9.1D-05  1.524D-03 -4.122D+02
  630  660     0     0  con    0  1.0D+00  1.3D-04  1.382D-03 -4.122D+02
  631  661     0     0  con    0  1.0D+00  2.3D-04  2.156D-03 -4.122D+02
  632  662     0     0  con    0  1.0D+00  8.2D-04  3.774D-03 -4.122D+02
  633  663     0     0  con    0  1.0D+00  8.2D-04  2.158D-03 -4.122D+02
  634  664     0     0  con    0  1.0D+00  2.0D-04  8.196D-04 -4.122D+02
  635  665     0     0  con    0  1.0D+00  4.8D-04  1.589D-03 -4.122D+02
  636  666     0     0  con    0  1.0D+00  6.1D-04  1.146D-03 -4.122D+02
  637  667     0     0  con    0  1.0D+00  1.7D-03  4.117D-03 -4.122D+02
  638  668     0     0  con    0  1.0D+00  6.4D-04  1.326D-03 -4.122D+02
  639  669     0     0  con    0  1.0D+00  6.2D-04  1.181D-03 -4.122D+02
  640  670     0     0  con    0  1.0D+00  9.1D-04  1.404D-03 -4.122D+02
  641  671     0     0  con    0  1.0D+00  1.8D-03  2.914D-03 -4.122D+02
  642  672     0     0  con    0  1.0D+00  1.2D-04  8.000D-04 -4.122D+02
  643  673     0     0  con    0  1.0D+00  1.1D-04  8.404D-04 -4.122D+02
  644  674     0     0  con    0  1.0D+00  6.3D-04  1.038D-03 -4.122D+02
  645  675     0     0  con    0  1.0D+00  1.4D-03  4.941D-03 -4.122D+02
  646  676     0     0  con    0  1.0D+00  1.6D-03  1.352D-03 -4.122D+02
  647  677     0     0  con    0  1.0D+00  3.7D-04  7.119D-04 -4.122D+02
  648  678     0     0  con    0  1.0D+00  5.8D-04  9.572D-04 -4.122D+02
  649  679     0     0  con    0  1.0D+00  7.2D-04  2.186D-03 -4.122D+02
  650  680     0     0  con    0  1.0D+00  3.4D-04  1.229D-03 -4.122D+02
  651  681     0     0  con    0  1.0D+00  8.7D-04  7.936D-04 -4.122D+02
  652  682     0     0  con    0  1.0D+00  7.1D-04  2.105D-03 -4.122D+02
  653  683     0     0  con    0  1.0D+00  1.2D-03  7.663D-04 -4.122D+02
  654  684     0     0  con    0  1.0D+00  3.3D-04  1.191D-03 -4.122D+02
  655  685     0     0  con    0  1.0D+00  3.5D-04  7.125D-04 -4.122D+02
  656  686     0     0  con    0  1.0D+00  1.0D-04  6.650D-04 -4.122D+02
  657  687     0     0  con    0  1.0D+00  2.0D-04  5.246D-04 -4.122D+02
