RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
  327  344     0     0  con    0  1.0D+00  4.1D-01  1.509D+00 -3.908D+02
  328  345     0     0  con    0  1.0D+00  3.0D-01  8.441D-01 -3.916D+02
  329  346     0     0  con    0  1.0D+00  3.7D-01  3.713D+00 -3.923D+02
  330  347     0     0  con    0  1.0D+00  4.3D-01  2.191D+00 -3.931D+02
  331  348     0     0  con    0  1.0D+00  4.0D-01  9.944D-01 -3.939D+02
  332  349     0     0  con    0  1.0D+00  7.0D-01  2.734D+00 -3.946D+02
  333  350     0     0  con    0  1.0D+00  2.1D-01  1.039D+00 -3.952D+02
  334  351     0     0  con    0  1.0D+00  1.1D-01  1.658D+00 -3.956D+02
  335  352     0     0  con    0  1.0D+00  4.8D-01  2.751D+00 -3.963D+02
  336  353     0     0  con    0  1.0D+00  8.0D-01  3.052D+00 -3.967D+02
  337  354     0     0  con    0  1.0D+00  9.0D-02  6.101D-01 -3.973D+02
  338  355     0     0  con    0  1.0D+00  3.3D-01  7.996D-01 -3.978D+02
  339  356     0     0  con    0  1.0D+00  5.5D-01  1.559D+00 -3.983D+02
  340  357     0     0  con    0  1.0D+00  1.0D+00  4.070D+00 -3.986D+02
  341  358     0     0  con    0  1.0D+00  1.8D-01  9.499D-01 -3.993D+02
  342  359     0     0  con    0  1.0D+00  2.0D-01  8.297D-01 -3.997D+02
  343  360     0     0  con    0  1.0D+00  4.0D-01  1.320D+00 -4.002D+02
  344  361     0     0  con    0  1.0D+00  6.1D-01  2.821D+00 -4.009D+02
  345  362     0     0  con    0  1.0D+00  9.0D-01  2.144D+00 -4.018D+02
  346  363     0     0  con    0  1.0D+00  2.2D-01  1.218D+00 -4.023D+02
  347  364     0     0  con    0  1.0D+00  2.9D-01  1.885D+00 -4.028D+02
  348  365     0     0  con    0  1.0D+00  2.7D-01  1.335D+00 -4.031D+02
  349  366     0     0  con    0  1.0D+00  1.5D-01  8.964D-01 -4.035D+02
  350  367     0     0  con    0  1.0D+00  9.0D-01  4.251D+00 -4.040D+02
  351  368     0     0  con    0  1.0D+00  3.0D-01  2.794D+00 -4.044D+02
  352  369     0     0  con    0  1.0D+00  1.3D-01  6.435D-01 -4.045D+02
  353  370     0     0  con    0  1.0D+00  5.5D-02  3.591D-01 -4.047D+02
  354  371     0     0  con    0  1.0D+00  3.2D-01  1.749D+00 -4.050D+02
  355  372     0     0  con    0  1.0D+00  4.6D-01  2.156D+00 -4.053D+02
  356  373     0     0  con    0  1.0D+00  4.8D-01  6.132D-01 -4.056D+02
  357  374     0     0  con    0  1.0D+00  3.7D-01  6.392D-01 -4.059D+02
  358  375     0     0  con    0  1.0D+00  4.4D-01  2.935D+00 -4.061D+02
  359  376     0     0  con    0  1.0D+00  2.1D-01  6.986D-01 -4.063D+02
  360  377     0     0  con    0  1.0D+00  4.6D-02  1.131D+00 -4.065D+02
  361  378     0     0  con    0  1.0D+00  2.8D-01  3.222D+00 -4.069D+02
  362  380     0     0  con    1  4.8D-01  1.2D-01  1.081D+00 -4.071D+02
  363  381     0     0  con    0  1.0D+00  8.0D-02  7.701D-01 -4.072D+02
  364  382     0     0  con    0  1.0D+00  4.1D-01  1.095D+00 -4.075D+02
  365  383     0     0  con    0  1.0D+00  2.7D-01  2.618D+00 -4.076D+02
  366  384     0     0  con    0  1.0D+00  1.7D-02  6.784D-01 -4.077D+02
  367  385     0     0  con    0  1.0D+00  6.0D-02  3.770D-01 -4.078D+02
  368  386     0     0  con    0  1.0D+00  1.8D-01  1.045D+00 -4.079D+02
  369  387     0     0  con    0  1.0D+00  2.2D-01  8.085D-01 -4.081D+02
  370  389     0     0  con    1  3.8D-01  2.9D-01  3.344D+00 -4.082D+02
  371  390     0     0  con    0  1.0D+00  3.8D-01  9.903D-01 -4.085D+02
  372  391     0     0  con    0  1.0D+00  3.1D-01  3.529D-01 -4.087D+02
  373  392     0     0  con    0  1.0D+00  3.4D-01  1.723D+00 -4.089D+02
  374  393     0     0  con    0  1.0D+00  2.8D-01  2.820D+00 -4.090D+02
  375  394     0     0  con    0  1.0D+00  9.4D-02  4.532D-01 -4.091D+02
  376  395     0     0  con    0  1.0D+00  5.0D-02  5.851D-01 -4.092D+02
  377  396     0     0  con    0  1.0D+00  6.5D-02  1.111D+00 -4.093D+02
  378  397     0     0  con    0  1.0D+00  2.4D-01  2.892D+00 -4.095D+02
  379  398     0     0  con    0  1.0D+00  2.1D-01  8.916D-01 -4.096D+02
  380  399     0     0  con    0  1.0D+00  1.2D-01  2.854D-01 -4.097D+02
  381  400     0     0  con    0  1.0D+00  1.9D-01  5.075D-01 -4.098D+02
  382  401     0     0  con    0  1.0D+00  2.4D-01  6.936D-01 -4.099D+02
  383  402     0     0  con    0  1.0D+00  1.6D-01  5.423D-01 -4.100D+02
  384  403     0     0  con    0  1.0D+00  1.2D-01  2.007D-01 -4.101D+02
  385  404     0     0  con    0  1.0D+00  9.0D-02  2.198D-01 -4.101D+02
  386  405     0     0  con    0  1.0D+00  2.5D-01  1.996D+00 -4.102D+02
  387  406     0     0  con    0  1.0D+00  9.8D-02  5.198D-01 -4.103D+02
  388  407     0     0  con    0  1.0D+00  6.5D-02  3.784D-01 -4.104D+02
  389  408     0     0  con    0  1.0D+00  9.8D-02  6.340D-01 -4.104D+02
  390  409     0     0  con    0  1.0D+00  2.0D-01  1.742D+00 -4.105D+02
  391  410     0     0  con    0  1.0D+00  9.4D-02  2.620D-01 -4.106D+02
  392  411     0     0  con    0  1.0D+00  3.8D-02  2.337D-01 -4.106D+02
  393  412     0     0  con    0  1.0D+00  7.7D-02  4.624D-01 -4.106D+02
  394  413     0     0  con    0  1.0D+00  1.4D-01  9.687D-01 -4.107D+02
  395  414     0     0  con    0  1.0D+00  6.4D-02  1.679D-01 -4.107D+02
  396  415     0     0  con    0  1.0D+00  4.6D-02  1.666D-01 -4.107D+02
  397  416     0     0  con    0  1.0D+00  7.4D-02  3.108D-01 -4.108D+02
  398  417     0     0  con    0  1.0D+00  1.7D-01  1.112D+00 -4.108D+02
  399  418     0     0  con    0  1.0D+00  1.1D-01  2.110D-01 -4.109D+02
  400  419     0     0  con    0  1.0D+00  9.2D-02  2.291D-01 -4.109D+02
  401  420     0     0  con    0  1.0D+00  9.2D-02  4.368D-01 -4.109D+02
  402  421     0     0  con    0  1.0D+00  1.6D-01  1.457D+00 -4.109D+02
  403  422     0     0  con    0  1.0D+00  1.4D-02  2.527D-01 -4.110D+02
  404  423     0     0  con    0  1.0D+00  3.6D-02  4.418D-01 -4.110D+02
  405  424     0     0  con    0  1.0D+00  7.9D-02  6.026D-01 -4.110D+02
  406  425     0     0  con    0  1.0D+00  1.7D-01  9.655D-01 -4.111D+02
  407  426     0     0  con    0  1.0D+00  2.8D-01  1.552D+00 -4.111D+02
  408  427     0     0  con    0  1.0D+00  2.1D-02  2.756D-01 -4.112D+02
  409  428     0     0  con    0  1.0D+00  2.2D-02  3.442D-01 -4.112D+02
  410  429     0     0  con    0  1.0D+00  5.9D-02  5.521D-01 -4.112D+02
  411  430     0     0  con    0  1.0D+00  2.2D-01  1.739D+00 -4.113D+02
  412  431     0     0  con    0  1.0D+00  1.0D-01  5.615D-01 -4.113D+02
  413  432     0     0  con    0  1.0D+00  1.2D-01  3.177D-01 -4.114D+02
  414  433     0     0  con    0  1.0D+00  1.4D-01  5.659D-01 -4.114D+02
  415  434     0     0  con    0  1.0D+00  2.2D-01  9.260D-01 -4.114D+02
  416  436     0     0  con    1  5.2D-01  2.1D-01  1.154D+00 -4.115D+02
  417  437     0     0  con    0  1.0D+00  1.4D-01  3.019D-01 -4.115D+02
  418  438     0     0  con    0  1.0D+00  1.3D-01  3.772D-01 -4.116D+02
  419  439     0     0  con    0  1.0D+00  1.7D-01  6.509D-01 -4.116D+02
  420  440     0     0  con    0  1.0D+00  2.2D-01  1.420D+00 -4.117D+02
  421  441     0     0  con    0  1.0D+00  2.8D-02  3.484D-01 -4.117D+02
  422  442     0     0  con    0  1.0D+00  5.3D-02  4.269D-01 -4.118D+02
  423  443     0     0  con    0  1.0D+00  7.4D-02  5.143D-01 -4.118D+02
  424  445     0     0  con    1  4.5D-01  1.4D-01  1.324D+00 -4.118D+02
  425  446     0     0  con    0  1.0D+00  1.5D-01  3.217D-01 -4.119D+02
  426  447     0     0  con    0  1.0D+00  7.4D-02  1.186D-01 -4.119D+02
  427  448     0     0  con    0  1.0D+00  1.1D-01  3.370D-01 -4.119D+02
  428  449     0     0  con    0  1.0D+00  1.5D-01  1.089D+00 -4.119D+02
  429  450     0     0  con    0  1.0D+00  5.5D-02  3.050D-01 -4.120D+02
  430  451     0     0  con    0  1.0D+00  4.6D-02  1.704D-01 -4.120D+02
  431  452     0     0  con    0  1.0D+00  6.3D-02  3.158D-01 -4.120D+02
  432  453     0     0  con    0  1.0D+00  1.5D-01  9.146D-01 -4.120D+02
  433  454     0     0  con    0  1.0D+00  1.1D-01  3.545D-01 -4.121D+02
  434  455     0     0  con    0  1.0D+00  2.0D-02  1.450D-01 -4.121D+02
  435  456     0     0  con    0  1.0D+00  3.5D-02  2.764D-01 -4.121D+02
  436  457     0     0  con    0  1.0D+00  6.5D-02  2.962D-01 -4.121D+02
  437  458     0     0  con    0  1.0D+00  6.9D-02  2.769D-01 -4.121D+02
  438  459     0     0  con    0  1.0D+00  6.1D-02  1.495D-01 -4.121D+02
  439  460     0     0  con    0  1.0D+00  8.3D-02  6.115D-01 -4.122D+02
  440  461     0     0  con    0  1.0D+00  5.8D-02  1.688D-01 -4.122D+02
  441  462     0     0  con    0  1.0D+00  2.5D-02  1.948D-01 -4.122D+02
  442  463     0     0  con    0  1.0D+00  1.2D-01  8.079D-01 -4.122D+02
  443  464     0     0  con    0  1.0D+00  5.1D-02  2.397D-01 -4.122D+02
  444  465     0     0  con    0  1.0D+00  5.6D-03  1.687D-01 -4.122D+02
  445  466     0     0  con    0  1.0D+00  6.8D-02  1.032D-01 -4.122D+02
  446  467     0     0  con    0  1.0D+00  1.3D-01  6.886D-01 -4.122D+02
  447  468     0     0  con    0  1.0D+00  4.9D-02  3.083D-01 -4.123D+02
  448  469     0     0  con    0  1.0D+00  9.3D-02  1.339D-01 -4.123D+02
  449  470     0     0  con    0  1.0D+00  5.1D-02  1.890D-01 -4.123D+02
  450  471     0     0  con    0  1.0D+00  1.1D-01  5.723D-01 -4.123D+02
  451  472     0     0  con    0  1.0D+00  5.6D-02  9.619D-02 -4.123D+02
  452  473     0     0  con    0  1.0D+00  1.5D-02  1.243D-01 -4.123D+02
  453  474     0     0  con    0  1.0D+00  4.0D-02  3.184D-01 -4.123D+02
  454  476     0     0  con    1  3.4D-01  2.6D-02  3.045D-01 -4.123D+02
  455  477     0     0  con    0  1.0D+00  2.5D-02  1.659D-01 -4.123D+02
  456  478     0     0  con    0  1.0D+00  5.1D-02  1.227D-01 -4.124D+02
  457  479     0     0  con    0  1.0D+00  4.7D-02  4.425D-01 -4.124D+02
  458  480     0     0  con    0  1.0D+00  1.9D-02  1.478D-01 -4.124D+02
  459  481     0     0  con    0  1.0D+00  2.1D-02  1.211D-01 -4.124D+02
  460  482     0     0  con    0  1.0D+00  2.4D-02  1.764D-01 -4.124D+02
  461  483     0     0  con    0  1.0D+00  6.8D-02  7.574D-01 -4.124D+02
  462  484     0     0  con    0  1.0D+00  5.1D-03  7.449D-02 -4.124D+02
  463  485     0     0  con    0  1.0D+00  6.2D-03  7.019D-02 -4.124D+02
  464  486     0     0  con    0  1.0D+00  2.7D-02  1.710D-01 -4.124D+02
  465  487     0     0  con    0  1.0D+00  5.3D-02  3.700D-01 -4.124D+02
  466  488     0     0  con    0  1.0D+00  3.9D-02  1.355D-01 -4.124D+02
  467  489     0     0  con    0  1.0D+00  2.3D-02  6.213D-02 -4.124D+02
  468  490     0     0  con    0  1.0D+00  2.6D-02  1.251D-01 -4.124D+02
  469  491     0     0  con    0  1.0D+00  4.6D-02  2.299D-01 -4.124D+02
  470  492     0     0  con    0  1.0D+00  1.0D-02  8.091D-02 -4.124D+02
  471  493     0     0  con    0  1.0D+00  1.0D-02  7.759D-02 -4.124D+02
  472  494     0     0  con    0  1.0D+00  1.8D-02  9.252D-02 -4.124D+02
  473  495     0     0  con    0  1.0D+00  5.8D-02  4.031D-01 -4.124D+02
  474  496     0     0  con    0  1.0D+00  4.2D-02  6.302D-02 -4.124D+02
  475  497     0     0  con    0  1.0D+00  3.8D-02  5.479D-02 -4.124D+02
  476  498     0     0  con    0  1.0D+00  3.6D-02  1.415D-01 -4.124D+02
  477  499     0     0  con    0  1.0D+00  4.3D-02  1.721D-01 -4.124D+02
  478  500     0     0  con    0  1.0D+00  1.0D-02  4.810D-02 -4.124D+02
  479  501     0     0  con    0  1.0D+00  3.5D-02  8.744D-02 -4.124D+02
  480  502     0     0  con    0  1.0D+00  4.0D-02  1.842D-01 -4.124D+02
  481  503     0     0  con    0  1.0D+00  1.2D-01  2.219D-01 -4.124D+02
  482  504     0     0  con    0  1.0D+00  2.0D-02  1.040D-01 -4.125D+02
  483  505     0     0  con    0  1.0D+00  1.1D-02  6.836D-02 -4.125D+02
  484  506     0     0  con    0  1.0D+00  3.4D-02  9.466D-02 -4.125D+02
  485  507     0     0  con    0  1.0D+00  9.3D-02  4.322D-01 -4.125D+02
  486  508     0     0  con    0  1.0D+00  3.4D-02  9.928D-02 -4.125D+02
  487  509     0     0  con    0  1.0D+00  3.4D-02  7.097D-02 -4.125D+02
  488  510     0     0  con    0  1.0D+00  3.9D-02  9.091D-02 -4.125D+02
  489  511     0     0  con    0  1.0D+00  7.1D-02  1.945D-01 -4.125D+02
  490  512     0     0  con    0  1.0D+00  9.8D-02  2.874D-01 -4.125D+02
  491  513     0     0  con    0  1.0D+00  8.8D-03  4.806D-02 -4.125D+02
  492  514     0     0  con    0  1.0D+00  8.0D-03  1.158D-01 -4.125D+02
  493  515     0     0  con    0  1.0D+00  2.4D-02  1.406D-01 -4.125D+02
  494  516     0     0  con    0  1.0D+00  6.9D-02  2.837D-01 -4.125D+02
  495  517     0     0  con    0  1.0D+00  1.7D-02  4.366D-02 -4.125D+02
  496  518     0     0  con    0  1.0D+00  1.6D-02  8.988D-02 -4.125D+02
  497  519     0     0  con    0  1.0D+00  2.9D-02  1.169D-01 -4.125D+02
  498  520     0     0  con    0  1.0D+00  5.7D-02  4.190D-01 -4.125D+02
  499  521     0     0  con    0  1.0D+00  1.7D-02  4.162D-02 -4.125D+02
  500  522     0     0  con    0  1.0D+00  8.4D-03  3.589D-02 -4.125D+02
  501  523     0     0  con    0  1.0D+00  2.1D-02  8.218D-02 -4.125D+02
  502  524     0     0  con    0  1.0D+00  2.8D-02  9.883D-02 -4.125D+02
  503  525     0     0  con    0  1.0D+00  3.9D-02  1.359D-01 -4.125D+02
  504  526     0     0  con    0  1.0D+00  4.3D-03  5.277D-02 -4.125D+02
  505  527     0     0  con    0  1.0D+00  1.0D-02  9.932D-02 -4.125D+02
  506  528     0     0  con    0  1.0D+00  1.7D-02  9.699D-02 -4.125D+02
  507  529     0     0  con    0  1.0D+00  2.9D-02  1.885D-01 -4.125D+02
  508  530     0     0  con    0  1.0D+00  1.6D-02  3.833D-02 -4.125D+02
  509  531     0     0  con    0  1.0D+00  2.1D-02  5.929D-02 -4.125D+02
  510  532     0     0  con    0  1.0D+00  2.2D-02  2.009D-01 -4.125D+02
  511  533     0     0  con    0  1.0D+00  1.5D-02  1.042D-01 -4.125D+02
  512  534     0     0  con    0  1.0D+00  2.3D-02  3.096D-02 -4.125D+02
  513  535     0     0  con    0  1.0D+00  1.8D-02  1.060D-01 -4.125D+02
  514  536     0     0  con    0  1.0D+00  2.1D-02  1.128D-01 -4.125D+02
  515  537     0     0  con    0  1.0D+00  5.7D-02  2.281D-01 -4.125D+02
  516  538     0     0  con    0  1.0D+00  4.9D-03  2.869D-02 -4.125D+02
  517  539     0     0  con    0  1.0D+00  2.9D-03  2.757D-02 -4.125D+02
  518  540     0     0  con    0  1.0D+00  1.5D-02  7.094D-02 -4.125D+02
  519  541     0     0  con    0  1.0D+00  2.7D-02  1.984D-01 -4.125D+02
  520  542     0     0  con    0  1.0D+00  1.9D-02  4.806D-02 -4.125D+02
  521  543     0     0  con    0  1.0D+00  2.9D-02  4.414D-02 -4.125D+02
  522  544     0     0  con    0  1.0D+00  2.1D-02  7.212D-02 -4.125D+02
  523  545     0     0  con    0  1.0D+00  4.4D-02  2.697D-01 -4.125D+02
  524  546     0     0  con    0  1.0D+00  3.2D-03  2.831D-02 -4.125D+02
  525  547     0     0  con    0  1.0D+00  4.2D-03  3.244D-02 -4.125D+02
  526  548     0     0  con    0  1.0D+00  6.8D-03  4.804D-02 -4.125D+02
  527  549     0     0  con    0  1.0D+00  1.4D-02  1.133D-01 -4.125D+02
  528  550     0     0  con    0  1.0D+00  2.4D-02  1.557D-01 -4.125D+02
  529  551     0     0  con    0  1.0D+00  4.8D-03  3.344D-02 -4.125D+02
  530  552     0     0  con    0  1.0D+00  7.1D-03  6.219D-02 -4.125D+02
  531  553     0     0  con    0  1.0D+00  1.2D-02  9.951D-02 -4.125D+02
  532  554     0     0  con    0  1.0D+00  3.1D-02  2.632D-01 -4.125D+02
  533  555     0     0  con    0  1.0D+00  6.3D-03  6.513D-02 -4.125D+02
  534  556     0     0  con    0  1.0D+00  7.9D-03  4.357D-02 -4.125D+02
  535  557     0     0  con    0  1.0D+00  1.2D-02  7.631D-02 -4.125D+02
  536  558     0     0  con    0  1.0D+00  2.3D-02  1.348D-01 -4.125D+02
  537  559     0     0  con    0  1.0D+00  4.0D-02  2.490D-01 -4.125D+02
  538  560     0     0  con    0  1.0D+00  8.8D-03  3.480D-02 -4.126D+02
  539  561     0     0  con    0  1.0D+00  1.8D-03  2.798D-02 -4.126D+02
  540  562     0     0  con    0  1.0D+00  7.1D-03  8.018D-02 -4.126D+02
  541  563     0     0  con    0  1.0D+00  2.1D-02  1.275D-01 -4.126D+02
  542  564     0     0  con    0  1.0D+00  3.5D-02  2.509D-01 -4.126D+02
  543  565     0     0  con    0  1.0D+00  9.1D-03  4.610D-02 -4.126D+02
  544  566     0     0  con    0  1.0D+00  5.3D-03  4.328D-02 -4.126D+02
  545  567     0     0  con    0  1.0D+00  1.4D-02  5.189D-02 -4.126D+02
  546  568     0     0  con    0  1.0D+00  3.2D-02  2.663D-01 -4.126D+02
  547  569     0     0  con    0  1.0D+00  7.1D-03  9.116D-02 -4.126D+02
  548  570     0     0  con    0  1.0D+00  9.5D-03  3.001D-02 -4.126D+02
  549  571     0     0  con    0  1.0D+00  1.0D-02  5.994D-02 -4.126D+02
  550  572     0     0  con    0  1.0D+00  1.4D-02  1.120D-01 -4.126D+02
  551  573     0     0  con    0  1.0D+00  3.3D-02  2.115D-01 -4.126D+02
  552  574     0     0  con    0  1.0D+00  3.9D-03  3.775D-02 -4.126D+02
  553  575     0     0  con    0  1.0D+00  2.5D-03  3.125D-02 -4.126D+02
  554  576     0     0  con    0  1.0D+00  9.8D-03  5.382D-02 -4.126D+02
  555  577     0     0  con    0  1.0D+00  2.4D-02  1.894D-01 -4.126D+02
  556  578     0     0  con    0  1.0D+00  6.4D-03  5.536D-02 -4.126D+02
  557  579     0     0  con    0  1.0D+00  4.5D-03  3.593D-02 -4.126D+02
  558  580     0     0  con    0  1.0D+00  5.4D-03  4.490D-02 -4.126D+02
  559  581     0     0  con    0  1.0D+00  1.1D-02  6.579D-02 -4.126D+02
  560  582     0     0  con    0  1.0D+00  1.7D-02  2.713D-01 -4.126D+02
  561  583     0     0  con    0  1.0D+00  3.4D-03  7.671D-02 -4.126D+02
  562  584     0     0  con    0  1.0D+00  2.2D-03  2.419D-02 -4.126D+02
  563  585     0     0  con    0  1.0D+00  3.9D-03  3.569D-02 -4.126D+02
  564  586     0     0  con    0  1.0D+00  4.6D-03  4.121D-02 -4.126D+02
  565  588     0     0  con    1  4.0D-01  4.7D-03  9.173D-02 -4.126D+02
  566  589     0     0  con    0  1.0D+00  6.2D-03  3.541D-02 -4.126D+02
  567  590     0     0  con    0  1.0D+00  5.5D-03  1.433D-02 -4.126D+02
  568  591     0     0  con    0  1.0D+00  8.5D-03  5.618D-02 -4.126D+02
  569  592     0     0  con    0  1.0D+00  1.0D-02  8.631D-02 -4.126D+02
  570  593     0     0  con    0  1.0D+00  1.8D-03  2.033D-02 -4.126D+02
  571  594     0     0  con    0  1.0D+00  2.9D-03  2.636D-02 -4.126D+02
  572  595     0     0  con    0  1.0D+00  3.5D-03  3.736D-02 -4.126D+02
  573  596     0     0  con    0  1.0D+00  1.2D-02  6.334D-02 -4.126D+02
  574  597     0     0  con    0  1.0D+00  1.0D-03  1.513D-02 -4.126D+02
  575  598     0     0  con    0  1.0D+00  1.7D-03  8.693D-03 -4.126D+02
  576  599     0     0  con    0  1.0D+00  5.1D-03  1.641D-02 -4.126D+02
  577  600     0     0  con    0  1.0D+00  8.2D-03  3.202D-02 -4.126D+02
  578  601     0     0  con    0  1.0D+00  1.9D-02  9.321D-02 -4.126D+02
  579  602     0     0  con    0  1.0D+00  4.8D-03  1.645D-02 -4.126D+02
  580  603     0     0  con    0  1.0D+00  5.3D-03  4.295D-02 -4.126D+02
  581  604     0     0  con    0  1.0D+00  7.2D-03  4.365D-02 -4.126D+02
  582  606     0     0  con    1  4.8D-01  9.8D-03  5.677D-02 -4.126D+02
  583  607     0     0  con    0  1.0D+00  8.4D-03  2.129D-02 -4.126D+02
  584  608     0     0  con    0  1.0D+00  8.4D-03  1.293D-02 -4.126D+02
  585  609     0     0  con    0  1.0D+00  7.5D-03  4.481D-02 -4.126D+02
  586  610     0     0  con    0  1.0D+00  9.3D-03  2.154D-02 -4.126D+02
  587  611     0     0  con    0  1.0D+00  4.5D-03  1.289D-02 -4.126D+02
  588  612     0     0  con    0  1.0D+00  7.6D-03  2.052D-02 -4.126D+02
  589  613     0     0  con    0  1.0D+00  4.6D-03  1.789D-02 -4.126D+02
  590  614     0     0  con    0  1.0D+00  4.5D-03  1.132D-02 -4.126D+02
  591  615     0     0  con    0  1.0D+00  1.2D-02  4.952D-02 -4.126D+02
  592  616     0     0  con    0  1.0D+00  3.0D-03  1.313D-02 -4.126D+02
  593  617     0     0  con    0  1.0D+00  2.3D-03  1.916D-02 -4.126D+02
  594  618     0     0  con    0  1.0D+00  7.0D-03  3.178D-02 -4.126D+02
  595  620     0     0  con    1  4.8D-01  6.6D-03  4.669D-02 -4.126D+02
  596  621     0     0  con    0  1.0D+00  5.4D-03  2.198D-02 -4.126D+02
  597  622     0     0  con    0  1.0D+00  8.7D-03  1.276D-02 -4.126D+02
  598  623     0     0  con    0  1.0D+00  7.5D-03  2.512D-02 -4.126D+02
  599  624     0     0  con    0  1.0D+00  5.5D-03  1.223D-02 -4.126D+02
  600  625     0     0  con    0  1.0D+00  1.2D-03  7.000D-03 -4.126D+02
  601  626     0     0  con    0  1.0D+00  3.4D-03  2.941D-02 -4.126D+02
  602  627     0     0  con    0  1.0D+00  2.9D-03  2.330D-02 -4.126D+02
  603  628     0     0  con    0  1.0D+00  6.7D-04  7.987D-03 -4.126D+02
  604  629     0     0  con    0  1.0D+00  2.9D-03  5.725D-03 -4.126D+02
  605  630     0     0  con    0  1.0D+00  3.0D-03  3.132D-02 -4.126D+02
  606  631     0     0  con    0  1.0D+00  3.2D-03  2.183D-02 -4.126D+02
  607  632     0     0  con    0  1.0D+00  5.9D-03  3.673D-02 -4.126D+02
  608  633     0     0  con    0  1.0D+00  2.2D-03  1.184D-02 -4.126D+02
  609  634     0     0  con    0  1.0D+00  2.8D-03  3.140D-02 -4.126D+02
  610  635     0     0  con    0  1.0D+00  5.2D-03  3.315D-02 -4.126D+02
  611  636     0     0  con    0  1.0D+00  7.8D-03  8.445D-02 -4.126D+02
  612  637     0     0  con    0  1.0D+00  1.3D-03  1.470D-02 -4.126D+02
  613  638     0     0  con    0  1.0D+00  1.3D-03  7.856D-03 -4.126D+02
  614  639     0     0  con    0  1.0D+00  3.2D-03  1.511D-02 -4.126D+02
  615  640     0     0  con    0  1.0D+00  4.3D-03  2.344D-02 -4.126D+02
  616  642     0     0  con    1  4.1D-01  6.2D-03  4.896D-02 -4.126D+02
  617  643     0     0  con    0  1.0D+00  6.8D-03  1.111D-02 -4.126D+02
  618  644     0     0  con    0  1.0D+00  3.2D-03  9.525D-03 -4.126D+02
  619  645     0     0  con    0  1.0D+00  5.2D-03  4.157D-02 -4.126D+02
  620  646     0     0  con    0  1.0D+00  3.4D-03  1.389D-02 -4.126D+02
  621  647     0     0  con    0  1.0D+00  1.0D-03  7.913D-03 -4.126D+02
  622  648     0     0  con    0  1.0D+00  4.2D-03  2.620D-02 -4.126D+02
  623  649     0     0  con    0  1.0D+00  2.4D-03  2.160D-02 -4.126D+02
  624  650     0     0  con    0  1.0D+00  1.2D-03  1.375D-02 -4.126D+02
  625  651     0     0  con    0  1.0D+00  4.1D-03  6.967D-03 -4.126D+02
  626  652     0     0  con    0  1.0D+00  3.5D-03  2.311D-02 -4.126D+02
  627  653     0     0  con    0  1.0D+00  1.5D-03  1.574D-02 -4.126D+02
  628  654     0     0  con    0  1.0D+00  5.2D-03  6.982D-03 -4.126D+02
  629  655     0     0  con    0  1.0D+00  2.1D-03  1.396D-02 -4.126D+02
  630  656     0     0  con    0  1.0D+00  2.1D-03  1.445D-02 -4.126D+02
  631  657     0     0  con    0  1.0D+00  6.4D-03  3.905D-02 -4.126D+02
  632  658     0     0  con    0  1.0D+00  2.4D-03  1.131D-02 -4.126D+02
  633  659     0     0  con    0  1.0D+00  1.5D-03  5.586D-03 -4.126D+02
  634  660     0     0  con    0  1.0D+00  1.1D-03  3.533D-03 -4.126D+02
  635  661     0     0  con    0  1.0D+00  1.3D-03  1.941D-02 -4.126D+02
  636  662     0     0  con    0  1.0D+00  7.1D-04  4.681D-03 -4.126D+02
  637  663     0     0  con    0  1.0D+00  1.2D-03  3.356D-03 -4.126D+02
  638  664     0     0  con    0  1.0D+00  1.3D-03  5.484D-03 -4.126D+02
  639  665     0     0  con    0  1.0D+00  1.9D-03  1.592D-02 -4.126D+02
  640  666     0     0  con    0  1.0D+00  5.1D-04  2.307D-03 -4.126D+02
  641  667     0     0  con    0  1.0D+00  3.7D-04  4.075D-03 -4.126D+02
  642  668     0     0  con    0  1.0D+00  6.9D-04  5.530D-03 -4.126D+02
  643  669     0     0  con    0  1.0D+00  9.9D-04  9.723D-03 -4.126D+02
  644  670     0     0  con    0  1.0D+00  1.1D-03  3.659D-03 -4.126D+02
  645  671     0     0  con    0  1.0D+00  6.0D-04  2.984D-03 -4.126D+02
  646  672     0     0  con    0  1.0D+00  9.9D-04  5.633D-03 -4.126D+02
  647  673     0     0  con    0  1.0D+00  1.2D-03  1.042D-02 -4.126D+02
  648  674     0     0  con    0  1.0D+00  5.1D-04  3.225D-03 -4.126D+02
  649  675     0     0  con    0  1.0D+00  1.1D-03  4.001D-03 -4.126D+02
  650  676     0     0  con    0  1.0D+00  8.9D-04  1.042D-02 -4.126D+02
  651  677     0     0  con    0  1.0D+00  7.3D-04  4.733D-03 -4.126D+02
  652  678     0     0  con    0  1.0D+00  1.9D-03  6.698D-03 -4.126D+02
  653  679     0     0  con    0  1.0D+00  1.3D-03  1.044D-02 -4.126D+02
  654  680     0     0  con    0  1.0D+00  8.4D-04  7.926D-03 -4.126D+02
  655  681     0     0  con    0  1.0D+00  3.2D-03  8.745D-03 -4.126D+02
  656  682     0     0  con    0  1.0D+00  1.2D-03  6.982D-03 -4.126D+02
  657  683     0     0  con    0  1.0D+00  2.6D-04  5.123D-03 -4.126D+02
